COURSE ID,ROOM ID,DATE,TIME,CAMPUS,STUDENTS,CAPACITY,KEY,EXAM CAPACITY
CH4079,B4-301,27/12/25,09g30,1,30,60,27/12/2025_09g30_1,32
CH4079,B4-302,27/12/25,09g30,1,30,60,27/12/2025_09g30_1,32
CH4079,B4-303,27/12/25,09g30,1,30,60,27/12/2025_09g30_1,32
CH4079,B4-502,27/12/25,09g30,1,33,80,27/12/2025_09g30_1,42
CH4079,B4-504,27/12/25,09g30,1,26,60,27/12/2025_09g30_1,32
CH4079,B4-505,27/12/25,09g30,1,42,120,27/12/2025_09g30_1,63
GK5035,B4-401,27/12/25,09g30,1,30,60,27/12/2025_09g30_1,32
GK5035,B4-402,27/12/25,09g30,1,30,60,27/12/2025_09g30_1,32
GK5035,B4-403,27/12/25,09g30,1,30,60,27/12/2025_09g30_1,32
GK5035,B4-405,27/12/25,09g30,1,30,60,27/12/2025_09g30_1,32
GK5035,B4-406,27/12/25,09g30,1,44,108,27/12/2025_09g30_1,57
CI5141,B4-502,27/12/25,13g00,1,17,80,27/12/2025_13g00_1,42
CI5273,B4-505,27/12/25,13g00,1,8,120,27/12/2025_13g00_1,63
CI5779,B4-405,27/12/25,13g00,1,19,60,27/12/2025_13g00_1,32
CO3005,B4-301,27/12/25,13g00,1,18,60,27/12/2025_13g00_1,32
CO3005,B4-302,27/12/25,13g00,1,29,60,27/12/2025_13g00_1,32
CO3005,B4-303,27/12/25,13g00,1,30,60,27/12/2025_13g00_1,32
CO5083,B4-501,27/12/25,13g00,1,18,80,27/12/2025_13g00_1,42
CH2027,B4-401,27/12/25,13g00,1,23,60,27/12/2025_13g00_1,32
CH2027,B4-402,27/12/25,13g00,1,30,60,27/12/2025_13g00_1,32
CH5767,B4-403,27/12/25,13g00,1,19,60,27/12/2025_13g00_1,32
IM5065,B4-305,27/12/25,13g00,1,22,80,27/12/2025_13g00_1,42
ME5079,B4-504,27/12/25,13g00,1,10,60,27/12/2025_13g00_1,32
ME5259,B4-306,27/12/25,13g00,1,20,80,27/12/2025_13g00_1,42
TR5065,B4-406,27/12/25,13g00,1,8,108,27/12/2025_13g00_1,57
GE1013,B4-401,27/12/25,15g30,1,7,60,27/12/2025_15g30_1,32
GE1013,B4-402,27/12/25,15g30,1,14,60,27/12/2025_15g30_1,32
GE1013,B4-403,27/12/25,15g30,1,22,60,27/12/2025_15g30_1,32
GE1013,B4-405,27/12/25,15g30,1,30,60,27/12/2025_15g30_1,32
GE1013,B4-406,27/12/25,15g30,1,31,108,27/12/2025_15g30_1,57
GK5933,B4-303,27/12/25,15g30,1,30,60,27/12/2025_15g30_1,32
GK5933,B4-305,27/12/25,15g30,1,35,80,27/12/2025_15g30_1,42
IM1023,B4-301,28/12/25,07g00,1,30,60,28/12/2025_07g00_1,32
IM1023,B4-302,28/12/25,07g00,1,19,60,28/12/2025_07g00_1,32
IM1023,B4-303,28/12/25,07g00,1,19,60,28/12/2025_07g00_1,32
IM1023,B4-305,28/12/25,07g00,1,30,80,28/12/2025_07g00_1,42
IM1023,B4-306,28/12/25,07g00,1,29,80,28/12/2025_07g00_1,42
AS5113,B4-301,28/12/25,09g30,1,30,60,28/12/2025_09g30_1,32
AS5113,B4-302,28/12/25,09g30,1,30,60,28/12/2025_09g30_1,32
AS5113,B4-303,28/12/25,09g30,1,30,60,28/12/2025_09g30_1,32
AS5113,B4-305,28/12/25,09g30,1,30,80,28/12/2025_09g30_1,42
AS5113,B4-306,28/12/25,09g30,1,30,80,28/12/2025_09g30_1,42
AS5113,B4-401,28/12/25,09g30,1,30,60,28/12/2025_09g30_1,32
AS5113,B4-402,28/12/25,09g30,1,30,60,28/12/2025_09g30_1,32
AS5113,B4-403,28/12/25,09g30,1,30,60,28/12/2025_09g30_1,32
AS5113,B4-405,28/12/25,09g30,1,29,60,28/12/2025_09g30_1,32
AS5113,B4-406,28/12/25,09g30,1,41,108,28/12/2025_09g30_1,57
AS5113,B4-501,28/12/25,09g30,1,39,80,28/12/2025_09g30_1,42
AS5113,B4-502,28/12/25,09g30,1,39,80,28/12/2025_09g30_1,42
AS5113,B4-504,28/12/25,09g30,1,30,60,28/12/2025_09g30_1,32
AS5113,B4-505,28/12/25,09g30,1,44,120,28/12/2025_09g30_1,63
CO3093,B1-206,28/12/25,13g00,1,20,48,28/12/2025_13g00_1,25
CO3093,B1-210,28/12/25,13g00,1,19,48,28/12/2025_13g00_1,25
CO3093,B4-301,28/12/25,13g00,1,30,60,28/12/2025_13g00_1,32
CO3093,B4-302,28/12/25,13g00,1,28,60,28/12/2025_13g00_1,32
CO3093,B4-303,28/12/25,13g00,1,19,60,28/12/2025_13g00_1,32
CO3093,B4-305,28/12/25,13g00,1,30,80,28/12/2025_13g00_1,42
CO3093,B4-306,28/12/25,13g00,1,30,80,28/12/2025_13g00_1,42
CO3093,B4-401,28/12/25,13g00,1,30,60,28/12/2025_13g00_1,32
CO3093,B4-402,28/12/25,13g00,1,30,60,28/12/2025_13g00_1,32
CO3093,B4-403,28/12/25,13g00,1,29,60,28/12/2025_13g00_1,32
CO3093,B4-405,28/12/25,13g00,1,30,60,28/12/2025_13g00_1,32
CO3093,B4-406,28/12/25,13g00,1,40,108,28/12/2025_13g00_1,57
CO3093,B4-501,28/12/25,13g00,1,37,80,28/12/2025_13g00_1,42
CO3093,B4-502,28/12/25,13g00,1,30,80,28/12/2025_13g00_1,42
CO3093,B4-504,28/12/25,13g00,1,30,60,28/12/2025_13g00_1,32
CO3093,B4-505,28/12/25,13g00,1,40,120,28/12/2025_13g00_1,63
EE2009,B1-212,28/12/25,13g00,1,23,72,28/12/2025_13g00_1,38
ME2019,B1-213,28/12/25,13g00,1,30,72,28/12/2025_13g00_1,38
ME2019,B1-214,28/12/25,13g00,1,21,48,28/12/2025_13g00_1,25
ME2019,B1-215,28/12/25,13g00,1,20,48,28/12/2025_13g00_1,25
CI5259,B4-301,28/12/25,15g30,1,19,60,28/12/2025_15g30_1,32
CO5317,B4-403,28/12/25,15g30,1,16,60,28/12/2025_15g30_1,32
EN5083,B4-402,28/12/25,15g30,1,11,60,28/12/2025_15g30_1,32
GK5011,B4-302,28/12/25,15g30,1,23,60,28/12/2025_15g30_1,32
GK5011,B4-303,28/12/25,15g30,1,29,60,28/12/2025_15g30_1,32
GK5011,B4-305,28/12/25,15g30,1,39,80,28/12/2025_15g30_1,42
GK5011,B4-306,28/12/25,15g30,1,40,80,28/12/2025_15g30_1,42
MA5079,B4-405,28/12/25,15g30,1,6,60,28/12/2025_15g30_1,32
AS3097,B1-215,29/12/25,07g00,1,11,48,29/12/2025_07g00_1,25
AS3103,B6-305,29/12/25,07g00,1,17,60,29/12/2025_07g00_1,32
CO3115,B4-502,29/12/25,07g00,1,34,80,29/12/2025_07g00_1,42
CO3115,B4-504,29/12/25,07g00,1,22,60,29/12/2025_07g00_1,32
CH2007,B6-301,29/12/25,07g00,1,23,50,29/12/2025_07g00_1,26
CH2007,B6-302,29/12/25,07g00,1,30,60,29/12/2025_07g00_1,32
CH2009,B1-210,29/12/25,07g00,1,17,48,29/12/2025_07g00_1,25
CH2043,B1-308,29/12/25,07g00,1,30,72,29/12/2025_07g00_1,38
CH2043,B1-309,29/12/25,07g00,1,30,56,29/12/2025_07g00_1,30
CH2043,B1-311,29/12/25,07g00,1,39,80,29/12/2025_07g00_1,42
CH2043,B1-313,29/12/25,07g00,1,29,56,29/12/2025_07g00_1,30
CH2043,B1-314,29/12/25,07g00,1,26,56,29/12/2025_07g00_1,30
CH2043,B1-315,29/12/25,07g00,1,24,56,29/12/2025_07g00_1,30
CH4091,B4-501,29/12/25,07g00,1,29,80,29/12/2025_07g00_1,42
CH4143,B1-214,29/12/25,07g00,1,15,48,29/12/2025_07g00_1,25
EN1003,B4-401,29/12/25,07g00,1,30,60,29/12/2025_07g00_1,32
EN1003,B4-402,29/12/25,07g00,1,29,60,29/12/2025_07g00_1,32
EN1003,B4-403,29/12/25,07g00,1,29,60,29/12/2025_07g00_1,32
EN1003,B4-405,29/12/25,07g00,1,14,60,29/12/2025_07g00_1,32
EN1003,B4-406,29/12/25,07g00,1,32,108,29/12/2025_07g00_1,57
ME2005,B4-301,29/12/25,07g00,1,29,60,29/12/2025_07g00_1,32
ME2005,B4-302,29/12/25,07g00,1,26,60,29/12/2025_07g00_1,32
ME2005,B4-303,29/12/25,07g00,1,26,60,29/12/2025_07g00_1,32
ME2005,B4-305,29/12/25,07g00,1,30,80,29/12/2025_07g00_1,42
ME2005,B4-306,29/12/25,07g00,1,30,80,29/12/2025_07g00_1,42
ME4607,B6-303,29/12/25,07g00,1,30,60,29/12/2025_07g00_1,32
ME4607,B6-304,29/12/25,07g00,1,21,60,29/12/2025_07g00_1,32
LA3025,B4-303,29/12/25,09g30,1,32,60,29/12/2025_09g30_1,32
LA3025,B4-305,29/12/25,09g30,1,41,80,29/12/2025_09g30_1,42
LA3025,B4-306,29/12/25,09g30,1,35,80,29/12/2025_09g30_1,42
CI2037,B4-401,29/12/25,13g00,1,30,60,29/12/2025_13g00_1,32
CO1007,B1-308,29/12/25,13g00,1,30,72,29/12/2025_13g00_1,38
CO1007,B1-309,29/12/25,13g00,1,30,56,29/12/2025_13g00_1,30
CO1007,B1-311,29/12/25,13g00,1,41,80,29/12/2025_13g00_1,42
CO1007,B1-313,29/12/25,13g00,1,30,56,29/12/2025_13g00_1,30
CO1007,B1-314,29/12/25,13g00,1,29,56,29/12/2025_13g00_1,30
CO1007,B1-315,29/12/25,13g00,1,19,56,29/12/2025_13g00_1,30
EE2415,B4-504,29/12/25,13g00,1,24,60,29/12/2025_13g00_1,32
EE3013,B4-402,29/12/25,13g00,1,7,60,29/12/2025_13g00_1,32
EE3013,B4-403,29/12/25,13g00,1,19,60,29/12/2025_13g00_1,32
EE3013,B4-405,29/12/25,13g00,1,30,60,29/12/2025_13g00_1,32
EE3013,B4-406,29/12/25,13g00,1,41,108,29/12/2025_13g00_1,57
IM3051,B4-501,29/12/25,13g00,1,30,80,29/12/2025_13g00_1,42
IM3051,B4-502,29/12/25,13g00,1,37,80,29/12/2025_13g00_1,42
ME2007,B4-301,29/12/25,13g00,1,29,60,29/12/2025_13g00_1,32
ME2007,B4-302,29/12/25,13g00,1,29,60,29/12/2025_13g00_1,32
ME2007,B4-303,29/12/25,13g00,1,27,60,29/12/2025_13g00_1,32
ME2007,B4-305,29/12/25,13g00,1,40,80,29/12/2025_13g00_1,42
ME2007,B4-306,29/12/25,13g00,1,31,80,29/12/2025_13g00_1,42
CO5157,B4-306,29/12/25,18g15,1,38,80,29/12/2025_18g15_1,42
GK5007,B4-401,29/12/25,18g15,1,29,60,29/12/2025_18g15_1,32
GK5007,B4-402,29/12/25,18g15,1,28,60,29/12/2025_18g15_1,32
GK5009,B4-301,29/12/25,18g15,1,30,60,29/12/2025_18g15_1,32
GK5009,B4-302,29/12/25,18g15,1,30,60,29/12/2025_18g15_1,32
GK5009,B4-303,29/12/25,18g15,1,27,60,29/12/2025_18g15_1,32
GK5009,B4-305,29/12/25,18g15,1,30,80,29/12/2025_18g15_1,42
GK5037,B4-405,29/12/25,18g15,1,31,60,29/12/2025_18g15_1,32
GK5037,B4-406,29/12/25,18g15,1,43,108,29/12/2025_18g15_1,57
AS2009,B1-210,30/12/25,07g00,1,22,48,30/12/2025_07g00_1,25
AS3147,B1-214,30/12/25,07g00,1,17,48,30/12/2025_07g00_1,25
CI2001,B1-305,30/12/25,07g00,1,23,72,30/12/2025_07g00_1,38
CI2001,B1-306,30/12/25,07g00,1,39,84,30/12/2025_07g00_1,44
CI2001,B1-309,30/12/25,07g00,1,30,56,30/12/2025_07g00_1,30
CI2001,B1-311,30/12/25,07g00,1,30,80,30/12/2025_07g00_1,42
CI2001,B1-313,30/12/25,07g00,1,30,56,30/12/2025_07g00_1,30
CI2001,B1-314,30/12/25,07g00,1,30,56,30/12/2025_07g00_1,30
CI2001,B1-315,30/12/25,07g00,1,29,56,30/12/2025_07g00_1,30
CO2013,B4-301,30/12/25,07g00,1,30,60,30/12/2025_07g00_1,32
CO2013,B4-302,30/12/25,07g00,1,18,60,30/12/2025_07g00_1,32
CO2013,B4-303,30/12/25,07g00,1,30,60,30/12/2025_07g00_1,32
CO2013,B4-305,30/12/25,07g00,1,34,80,30/12/2025_07g00_1,42
CO2013,B4-306,30/12/25,07g00,1,30,80,30/12/2025_07g00_1,42
CO2013,B4-401,30/12/25,07g00,1,30,60,30/12/2025_07g00_1,32
CO2013,B4-402,30/12/25,07g00,1,30,60,30/12/2025_07g00_1,32
CO2013,B4-403,30/12/25,07g00,1,29,60,30/12/2025_07g00_1,32
CO2013,B4-405,30/12/25,07g00,1,29,60,30/12/2025_07g00_1,32
CO2013,B4-406,30/12/25,07g00,1,41,108,30/12/2025_07g00_1,57
CO2013,B4-501,30/12/25,07g00,1,34,80,30/12/2025_07g00_1,42
CO2013,B4-502,30/12/25,07g00,1,37,80,30/12/2025_07g00_1,42
CO2013,B4-504,30/12/25,07g00,1,30,60,30/12/2025_07g00_1,32
CO2013,B4-505,30/12/25,07g00,1,42,120,30/12/2025_07g00_1,63
EE2019,C4-301,30/12/25,07g00,1,40,80,30/12/2025_07g00_1,42
EE2019,C4-302,30/12/25,07g00,1,22,50,30/12/2025_07g00_1,26
EE2019,C4-304,30/12/25,07g00,1,31,80,30/12/2025_07g00_1,42
EE2019,C4-402,30/12/25,07g00,1,30,80,30/12/2025_07g00_1,42
EE2019,C4-403,30/12/25,07g00,1,30,80,30/12/2025_07g00_1,42
EE4443,B1-213,30/12/25,07g00,1,36,72,30/12/2025_07g00_1,38
GE2051,B1-215,30/12/25,07g00,1,9,48,30/12/2025_07g00_1,25
LA1015,B6-301,30/12/25,07g00,1,22,50,30/12/2025_07g00_1,26
LA1015,B6-302,30/12/25,07g00,1,30,60,30/12/2025_07g00_1,32
LA1015,B6-303,30/12/25,07g00,1,30,60,30/12/2025_07g00_1,32
LA1015,B6-304,30/12/25,07g00,1,30,60,30/12/2025_07g00_1,32
LA1015,B6-305,30/12/25,07g00,1,29,60,30/12/2025_07g00_1,32
LA1015,B6-306,30/12/25,07g00,1,40,80,30/12/2025_07g00_1,42
ME3033,B1-308,30/12/25,07g00,1,26,72,30/12/2025_07g00_1,38
SP1037,B1-305,30/12/25,09g30,1,30,72,30/12/2025_09g30_1,38
SP1037,B1-306,30/12/25,09g30,1,30,84,30/12/2025_09g30_1,44
SP1037,B1-308,30/12/25,09g30,1,30,72,30/12/2025_09g30_1,38
SP1037,B1-311,30/12/25,09g30,1,30,80,30/12/2025_09g30_1,42
SP1037,B1-313,30/12/25,09g30,1,30,56,30/12/2025_09g30_1,30
SP1037,B1-314,30/12/25,09g30,1,28,56,30/12/2025_09g30_1,30
SP1037,B1-315,30/12/25,09g30,1,28,56,30/12/2025_09g30_1,30
SP1037,B4-301,30/12/25,09g30,1,30,60,30/12/2025_09g30_1,32
SP1037,B4-302,30/12/25,09g30,1,30,60,30/12/2025_09g30_1,32
SP1037,B4-303,30/12/25,09g30,1,30,60,30/12/2025_09g30_1,32
SP1037,B4-305,30/12/25,09g30,1,31,80,30/12/2025_09g30_1,42
SP1037,B4-306,30/12/25,09g30,1,30,80,30/12/2025_09g30_1,42
SP1037,B4-401,30/12/25,09g30,1,30,60,30/12/2025_09g30_1,32
SP1037,B4-402,30/12/25,09g30,1,30,60,30/12/2025_09g30_1,32
SP1037,B4-403,30/12/25,09g30,1,30,60,30/12/2025_09g30_1,32
SP1037,B4-405,30/12/25,09g30,1,30,60,30/12/2025_09g30_1,32
SP1037,B4-406,30/12/25,09g30,1,33,108,30/12/2025_09g30_1,57
SP1037,B4-501,30/12/25,09g30,1,30,80,30/12/2025_09g30_1,42
SP1037,B4-502,30/12/25,09g30,1,30,80,30/12/2025_09g30_1,42
SP1037,B4-504,30/12/25,09g30,1,30,60,30/12/2025_09g30_1,32
SP1037,B4-505,30/12/25,09g30,1,43,120,30/12/2025_09g30_1,63
AS2003,B4-406,30/12/25,13g00,1,44,108,30/12/2025_13g00_1,57
CO2103,B4-301,30/12/25,13g00,1,30,60,30/12/2025_13g00_1,32
CO2103,B4-302,30/12/25,13g00,1,26,60,30/12/2025_13g00_1,32
CO2103,B4-303,30/12/25,13g00,1,23,60,30/12/2025_13g00_1,32
CO2103,B4-305,30/12/25,13g00,1,30,80,30/12/2025_13g00_1,42
CO2103,B4-306,30/12/25,13g00,1,30,80,30/12/2025_13g00_1,42
CH2111,B4-502,30/12/25,13g00,1,37,80,30/12/2025_13g00_1,42
CH4125,B4-401,30/12/25,13g00,1,30,60,30/12/2025_13g00_1,32
CH4125,B4-402,30/12/25,13g00,1,30,60,30/12/2025_13g00_1,32
CH4125,B4-403,30/12/25,13g00,1,28,60,30/12/2025_13g00_1,32
CH4125,B4-405,30/12/25,13g00,1,26,60,30/12/2025_13g00_1,32
EE4423,B4-505,30/12/25,13g00,1,44,120,30/12/2025_13g00_1,63
IM3093,B4-501,30/12/25,13g00,1,35,80,30/12/2025_13g00_1,42
CO3085,B4-303,30/12/25,15g30,1,21,60,30/12/2025_15g30_1,32
GK5041,B4-301,30/12/25,18g15,1,28,60,30/12/2025_18g15_1,32
GK5041,B4-302,30/12/25,18g15,1,29,60,30/12/2025_18g15_1,32
GK5041,B4-303,30/12/25,18g15,1,30,60,30/12/2025_18g15_1,32
AS3029,C4-302,31/12/25,07g00,1,15,50,31/12/2025_07g00_1,26
CI2137,B1-206,31/12/25,07g00,1,16,48,31/12/2025_07g00_1,25
CI2137,B1-208,31/12/25,07g00,1,30,84,31/12/2025_07g00_1,44
CI2137,B1-210,31/12/25,07g00,1,20,48,31/12/2025_07g00_1,25
CI2137,B1-215,31/12/25,07g00,1,7,48,31/12/2025_07g00_1,25
CO3001,B4-301,31/12/25,07g00,1,30,60,31/12/2025_07g00_1,32
CO3001,B4-302,31/12/25,07g00,1,30,60,31/12/2025_07g00_1,32
CO3001,B4-303,31/12/25,07g00,1,30,60,31/12/2025_07g00_1,32
CO3001,B4-305,31/12/25,07g00,1,41,80,31/12/2025_07g00_1,42
CO3001,B4-306,31/12/25,07g00,1,36,80,31/12/2025_07g00_1,42
CO3001,B4-401,31/12/25,07g00,1,21,60,31/12/2025_07g00_1,32
CO3001,B4-402,31/12/25,07g00,1,30,60,31/12/2025_07g00_1,32
CO3001,B4-403,31/12/25,07g00,1,30,60,31/12/2025_07g00_1,32
CO3001,B4-405,31/12/25,07g00,1,32,60,31/12/2025_07g00_1,32
CO3001,B4-406,31/12/25,07g00,1,45,108,31/12/2025_07g00_1,57
CO3001,B4-501,31/12/25,07g00,1,30,80,31/12/2025_07g00_1,42
CO3001,B4-502,31/12/25,07g00,1,30,80,31/12/2025_07g00_1,42
CO3001,B4-504,31/12/25,07g00,1,30,60,31/12/2025_07g00_1,32
CO3001,B4-505,31/12/25,07g00,1,46,120,31/12/2025_07g00_1,63
CO3001,B6-302,31/12/25,07g00,1,29,60,31/12/2025_07g00_1,32
CO3001,B6-306,31/12/25,07g00,1,29,80,31/12/2025_07g00_1,42
CH2017,B6-303,31/12/25,07g00,1,27,60,31/12/2025_07g00_1,32
CH2017,B6-304,31/12/25,07g00,1,30,60,31/12/2025_07g00_1,32
CH3003,B10-203,31/12/25,07g00,1,34,70,31/12/2025_07g00_1,37
CH3133,B1-212,31/12/25,07g00,1,32,72,31/12/2025_07g00_1,38
CH3133,B1-213,31/12/25,07g00,1,30,72,31/12/2025_07g00_1,38
CH3133,B1-214,31/12/25,07g00,1,24,48,31/12/2025_07g00_1,25
CH3133,B1-311,31/12/25,07g00,1,38,80,31/12/2025_07g00_1,42
CH3133,B1-315,31/12/25,07g00,1,30,56,31/12/2025_07g00_1,30
EE2039,B8-301,31/12/25,07g00,1,29,66,31/12/2025_07g00_1,35
EN3073,B1-211,31/12/25,07g00,1,14,32,31/12/2025_07g00_1,17
IM3105,B6-301,31/12/25,07g00,1,20,50,31/12/2025_07g00_1,26
IM3105,B6-305,31/12/25,07g00,1,30,60,31/12/2025_07g00_1,32
MA1003,B1-310,31/12/25,07g00,1,14,32,31/12/2025_07g00_1,17
ME4135,C4-301,31/12/25,07g00,1,40,80,31/12/2025_07g00_1,42
MT2015,B1-305,31/12/25,07g00,1,36,72,31/12/2025_07g00_1,38
MT2015,B1-306,31/12/25,07g00,1,39,84,31/12/2025_07g00_1,44
MT2015,B1-308,31/12/25,07g00,1,30,72,31/12/2025_07g00_1,38
MT2015,B1-309,31/12/25,07g00,1,30,56,31/12/2025_07g00_1,30
MT2015,B1-313,31/12/25,07g00,1,30,56,31/12/2025_07g00_1,30
MT2015,B1-314,31/12/25,07g00,1,30,56,31/12/2025_07g00_1,30
LA4007,B4-301,31/12/25,09g30,1,28,60,31/12/2025_09g30_1,32
LA4007,B4-306,31/12/25,09g30,1,37,80,31/12/2025_09g30_1,42
ME2003,B4-302,31/12/25,09g30,1,26,60,31/12/2025_09g30_1,32
ME2003,B4-303,31/12/25,09g30,1,27,60,31/12/2025_09g30_1,32
ME2003,B4-401,31/12/25,09g30,1,30,60,31/12/2025_09g30_1,32
ME2003,B4-402,31/12/25,09g30,1,30,60,31/12/2025_09g30_1,32
ME2003,B4-403,31/12/25,09g30,1,30,60,31/12/2025_09g30_1,32
ME2003,B4-405,31/12/25,09g30,1,27,60,31/12/2025_09g30_1,32
EE3401,B4-406,31/12/25,13g00,1,45,108,31/12/2025_13g00_1,57
ME3013,B1-212,31/12/25,13g00,1,26,72,31/12/2025_13g00_1,38
ME4007,B1-213,31/12/25,13g00,1,23,72,31/12/2025_13g00_1,38
MT1009,B1-214,31/12/25,13g00,1,17,48,31/12/2025_13g00_1,25
MT1009,B1-305,31/12/25,13g00,1,35,72,31/12/2025_13g00_1,38
MT1009,B1-306,31/12/25,13g00,1,42,84,31/12/2025_13g00_1,44
MT1009,B1-308,31/12/25,13g00,1,31,72,31/12/2025_13g00_1,38
MT1009,B1-309,31/12/25,13g00,1,19,56,31/12/2025_13g00_1,30
MT1009,B1-311,31/12/25,13g00,1,32,80,31/12/2025_13g00_1,42
MT1009,B1-313,31/12/25,13g00,1,30,56,31/12/2025_13g00_1,30
MT1009,B1-314,31/12/25,13g00,1,28,56,31/12/2025_13g00_1,30
MT1009,B1-315,31/12/25,13g00,1,30,56,31/12/2025_13g00_1,30
SP1043,B4-502,31/12/25,13g00,1,41,80,31/12/2025_13g00_1,42
SP1043,B4-505,31/12/25,13g00,1,54,120,31/12/2025_13g00_1,63
CO3029,B4-406,31/12/25,15g30,1,45,108,31/12/2025_15g30_1,57
CH2053,B4-301,31/12/25,15g30,1,19,60,31/12/2025_15g30_1,32
CH2053,B4-302,31/12/25,15g30,1,25,60,31/12/2025_15g30_1,32
CH2053,B4-303,31/12/25,15g30,1,29,60,31/12/2025_15g30_1,32
CH2053,B4-305,31/12/25,15g30,1,36,80,31/12/2025_15g30_1,42
CH2053,B4-306,31/12/25,15g30,1,37,80,31/12/2025_15g30_1,42
CO5159,B4-406,31/12/25,18g15,1,42,108,31/12/2025_18g15_1,57
CH5665,B4-301,31/12/25,18g15,1,8,60,31/12/2025_18g15_1,32
IM5129,B4-303,31/12/25,18g15,1,14,60,31/12/2025_18g15_1,32
CI1003,C6-102,2/1/26,07g00,1,30,100,02/01/2026_07g00_1,50
CI1003,C6-103,2/1/26,07g00,1,14,100,02/01/2026_07g00_1,50
CI2003,B8-301,2/1/26,07g00,1,32,66,02/01/2026_07g00_1,35
CI2003,B8-303,2/1/26,07g00,1,30,62,02/01/2026_07g00_1,33
CI2003,B8-304,2/1/26,07g00,1,29,62,02/01/2026_07g00_1,33
CI2003,B9-203,2/1/26,07g00,1,23,50,02/01/2026_07g00_1,26
CO2011,B4-301,2/1/26,07g00,1,30,60,02/01/2026_07g00_1,32
CO2011,B4-302,2/1/26,07g00,1,30,60,02/01/2026_07g00_1,32
CO2011,B4-303,2/1/26,07g00,1,30,60,02/01/2026_07g00_1,32
CO2011,B4-305,2/1/26,07g00,1,30,80,02/01/2026_07g00_1,42
CO2011,B4-306,2/1/26,07g00,1,30,80,02/01/2026_07g00_1,42
CO2011,B4-401,2/1/26,07g00,1,30,60,02/01/2026_07g00_1,32
CO2011,B4-402,2/1/26,07g00,1,30,60,02/01/2026_07g00_1,32
CO2011,B4-403,2/1/26,07g00,1,29,60,02/01/2026_07g00_1,32
CO2011,B4-405,2/1/26,07g00,1,20,60,02/01/2026_07g00_1,32
CO2011,B4-406,2/1/26,07g00,1,35,108,02/01/2026_07g00_1,57
CO2011,B4-501,2/1/26,07g00,1,30,80,02/01/2026_07g00_1,42
CO2011,B4-502,2/1/26,07g00,1,30,80,02/01/2026_07g00_1,42
CO2011,B4-505,2/1/26,07g00,1,40,120,02/01/2026_07g00_1,63
CO2011,B6-301,2/1/26,07g00,1,19,50,02/01/2026_07g00_1,26
CO2011,B6-302,2/1/26,07g00,1,30,60,02/01/2026_07g00_1,32
CO2011,B6-303,2/1/26,07g00,1,28,60,02/01/2026_07g00_1,32
CO2011,B6-306,2/1/26,07g00,1,30,80,02/01/2026_07g00_1,42
CH2003,B1-301,2/1/26,07g00,1,30,56,02/01/2026_07g00_1,30
CH2003,B1-302,2/1/26,07g00,1,30,56,02/01/2026_07g00_1,30
CH2003,B1-303,2/1/26,07g00,1,29,56,02/01/2026_07g00_1,30
CH2003,B1-305,2/1/26,07g00,1,31,72,02/01/2026_07g00_1,38
CH2003,B1-306,2/1/26,07g00,1,43,84,02/01/2026_07g00_1,44
CH2003,B1-308,2/1/26,07g00,1,30,72,02/01/2026_07g00_1,38
CH2003,B1-311,2/1/26,07g00,1,39,80,02/01/2026_07g00_1,42
CH2003,B4-504,2/1/26,07g00,1,28,60,02/01/2026_07g00_1,32
CH4101,B10-203,2/1/26,07g00,1,31,70,02/01/2026_07g00_1,37
EE2015,C4-301,2/1/26,07g00,1,33,80,02/01/2026_07g00_1,42
EE2015,C4-302,2/1/26,07g00,1,22,50,02/01/2026_07g00_1,26
EE2015,C4-304,2/1/26,07g00,1,30,80,02/01/2026_07g00_1,42
EE2081,B1-208,2/1/26,07g00,1,44,84,02/01/2026_07g00_1,44
EE2081,B1-210,2/1/26,07g00,1,19,48,02/01/2026_07g00_1,25
EE2081,B1-212,2/1/26,07g00,1,31,72,02/01/2026_07g00_1,38
EE2081,B1-213,2/1/26,07g00,1,30,72,02/01/2026_07g00_1,38
EE2081,B1-214,2/1/26,07g00,1,19,48,02/01/2026_07g00_1,25
EE2081,B1-309,2/1/26,07g00,1,30,56,02/01/2026_07g00_1,30
EE2081,B1-313,2/1/26,07g00,1,30,56,02/01/2026_07g00_1,30
EE2081,B1-314,2/1/26,07g00,1,30,56,02/01/2026_07g00_1,30
EE2081,B1-315,2/1/26,07g00,1,30,56,02/01/2026_07g00_1,30
EE3089,B6-304,2/1/26,07g00,1,30,60,02/01/2026_07g00_1,32
EE3089,B6-305,2/1/26,07g00,1,29,60,02/01/2026_07g00_1,32
EE3117,B1-215,2/1/26,07g00,1,24,48,02/01/2026_07g00_1,25
ME4133,B9-201,2/1/26,07g00,1,30,60,02/01/2026_07g00_1,32
ME4133,B9-202,2/1/26,07g00,1,21,54,02/01/2026_07g00_1,28
TR3001,C4-401,2/1/26,07g00,1,21,50,02/01/2026_07g00_1,26
TR3001,C4-402,2/1/26,07g00,1,34,80,02/01/2026_07g00_1,42
TR3001,C4-403,2/1/26,07g00,1,30,80,02/01/2026_07g00_1,42
AS2049,B4-305,2/1/26,09g30,1,3,80,02/01/2026_09g30_1,42
AS3093,B4-303,2/1/26,09g30,1,13,60,02/01/2026_09g30_1,32
MA2033,B4-401,2/1/26,09g30,1,15,60,02/01/2026_09g30_1,32
MA3019,B4-403,2/1/26,09g30,1,21,60,02/01/2026_09g30_1,32
