KEY,DATE,TIME,CAMPUS,TARGET ROOM,EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED
17/12/2025_07g00_2,,07g00,CS2,H6-412,65,61,"SP1007(49), CH3429(12)"
17/12/2025_07g00_2,,07g00,CS2,H6-305,68,66,"SP1007(48), IM4019(18)"
17/12/2025_07g00_2,,07g00,CS2,H6-311,71,70,"SP1007(48), MA2015(22)"
17/12/2025_07g00_2,,07g00,CS2,H2-202,62,50,"CI3241(40), MA3011(10)"
17/12/2025_07g00_2,,07g00,CS2,H2-205,62,40,CI3241(40)
17/12/2025_07g00_2,,07g00,CS2,H1-204,68,66,"CH3321(40), CI3067(26)"
17/12/2025_07g00_2,,07g00,CS2,H2-401,82,80,"EE3043(40), SP1007(40)"
17/12/2025_07g00_2,,07g00,CS2,H6-109,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-110,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-112,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-113,68,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-201,63,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-205,62,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-206,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-208,62,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-210,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-211,66,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-212,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-213,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-214,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-306,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-312,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-313,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-405,63,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-411,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-413,42,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-504,56,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-506,55,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-510,54,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-514,57,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-516,60,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-802,63,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-810,63,40,SP1007(40)
17/12/2025_07g00_2,,07g00,CS2,H6-811,79,79,"SP1007(40), TR4089(39)"
17/12/2025_07g00_2,,07g00,CS2,H2-406,82,80,"TR3017(40), TR4089(40)"
17/12/2025_07g00_2,,07g00,CS2,H2-307,62,40,TR4089(40)
17/12/2025_07g00_2,,07g00,CS2,H1-101,73,72,"SP1007(39), ME3171(33)"
17/12/2025_07g00_2,,07g00,CS2,H1-103,47,39,SP1007(39)
17/12/2025_07g00_2,,07g00,CS2,H1-104,73,68,"SP1007(39), MA4087(29)"
17/12/2025_07g00_2,,07g00,CS2,H6-310,42,39,SP1007(39)
17/12/2025_07g00_2,,07g00,CS2,H6-414,42,39,SP1007(39)
17/12/2025_07g00_2,,07g00,CS2,H6-415,42,39,SP1007(39)
17/12/2025_07g00_2,,07g00,CS2,H1-307,71,71,"IU2011(36), EE3043(35)"
17/12/2025_13g00_1,,13g00,CS1,B5-GD,130,124,"CO2003(44), CH2013(42), EE2417(38)"
17/12/2025_13g00_1,,13g00,CS1,B1-306,44,39,CO2003(39)
17/12/2025_13g00_1,,13g00,CS1,C6-401,42,38,ME2123(38)
17/12/2025_13g00_1,,13g00,CS1,C5-303,42,37,CI2095(37)
17/12/2025_13g00_1,,13g00,CS1,B10-203,37,36,CO3027(36)
17/12/2025_13g00_1,,13g00,CS1,B4-502,42,36,EE2417(36)
17/12/2025_13g00_1,,13g00,CS1,B4-505,63,62,"CO1003(35), EE2417(27)"
17/12/2025_13g00_1,,13g00,CS1,B4-305,42,35,CH2013(35)
17/12/2025_13g00_1,,13g00,CS1,B4-306,42,34,CH2013(34)
17/12/2025_13g00_1,,13g00,CS1,B8-301,35,31,CI2095(31)
17/12/2025_13g00_1,,13g00,CS1,B4-301,32,30,CO1003(30)
17/12/2025_13g00_1,,13g00,CS1,B4-302,32,30,CO1003(30)
17/12/2025_13g00_1,,13g00,CS1,B8-303,33,30,CO1003(30)
17/12/2025_13g00_1,,13g00,CS1,B1-213,38,30,CO2003(30)
17/12/2025_13g00_1,,13g00,CS1,B1-305,38,30,CO2003(30)
17/12/2025_13g00_1,,13g00,CS1,B1-308,38,30,CO2003(30)
17/12/2025_13g00_1,,13g00,CS1,B1-309,30,30,CO2003(30)
17/12/2025_13g00_1,,13g00,CS1,B1-311,42,41,"CO2003(30), CH2013(11)"
17/12/2025_13g00_1,,13g00,CS1,B1-313,30,30,CO2003(30)
17/12/2025_13g00_1,,13g00,CS1,B1-314,30,30,CO2003(30)
17/12/2025_13g00_1,,13g00,CS1,B4-401,32,30,CH2013(30)
17/12/2025_13g00_1,,13g00,CS1,B4-402,32,30,CH2013(30)
17/12/2025_13g00_1,,13g00,CS1,B4-403,32,30,CH2013(30)
17/12/2025_13g00_1,,13g00,CS1,B6-302,32,30,EE2417(30)
17/12/2025_13g00_1,,13g00,CS1,B6-303,32,30,EE2417(30)
17/12/2025_13g00_1,,13g00,CS1,B6-304,32,30,EE2417(30)
17/12/2025_13g00_1,,13g00,CS1,B6-305,32,30,EE2417(30)
17/12/2025_13g00_1,,13g00,CS1,B9-201,32,30,IM3087(30)
17/12/2025_13g00_1,,13g00,CS1,C6-402,42,30,ME2123(30)
17/12/2025_13g00_1,,13g00,CS1,B4-501,42,29,CO1003(29)
17/12/2025_13g00_1,,13g00,CS1,B4-405,32,29,CH2013(29)
17/12/2025_13g00_1,,13g00,CS1,C6-403,42,29,TR3143(29)
17/12/2025_13g00_1,,13g00,CS1,B9-202,28,27,IM3087(27)
17/12/2025_13g00_1,,13g00,CS1,C5-302,26,26,CI2095(26)
17/12/2025_13g00_1,,13g00,CS1,C6-102,50,48,"CI1003(24), CO1003(24)"
17/12/2025_13g00_1,,13g00,CS1,B1-206,25,24,CO2003(24)
17/12/2025_13g00_1,,13g00,CS1,B1-210,25,24,CO2003(24)
17/12/2025_13g00_1,,13g00,CS1,B1-214,25,24,CO2003(24)
17/12/2025_13g00_1,,13g00,CS1,B1-215,25,21,ME3011(21)
17/12/2025_13g00_2,,13g00,CS2,H6-GD,250,246,"ME3011(53), EE1007(48), CI2095(47), CO2003(44), IM3087(43), CI1003(11)"
17/12/2025_13g00_2,,13g00,CS2,H6-305,68,67,"CO2003(42), TR3143(25)"
17/12/2025_13g00_2,,13g00,CS2,H6-311,71,71,"CO2003(42), EE3075(29)"
17/12/2025_13g00_2,,13g00,CS2,H6-412,65,63,"CO2003(42), EE3167(21)"
17/12/2025_13g00_2,,13g00,CS2,H6-405,63,41,CO2003(41)
17/12/2025_13g00_2,,13g00,CS2,H2-207,71,71,"CO3027(41), CH2013(30)"
17/12/2025_13g00_2,,13g00,CS2,H6-110,42,40,CI2095(40)
17/12/2025_13g00_2,,13g00,CS2,H6-201,63,40,CI2095(40)
17/12/2025_13g00_2,,13g00,CS2,H6-205,62,40,CI2095(40)
17/12/2025_13g00_2,,13g00,CS2,H6-208,62,40,CI2095(40)
17/12/2025_13g00_2,,13g00,CS2,H6-211,66,40,CI2095(40)
17/12/2025_13g00_2,,13g00,CS2,H3-201,75,75,"CO1003(40), CI1003(35)"
17/12/2025_13g00_2,,13g00,CS2,H3-205,56,40,CO1003(40)
17/12/2025_13g00_2,,13g00,CS2,H3-301,75,75,"CO1003(40), CI1003(35)"
17/12/2025_13g00_2,,13g00,CS2,H3-303,46,40,CO1003(40)
17/12/2025_13g00_2,,13g00,CS2,H3-304,46,40,CO1003(40)
17/12/2025_13g00_2,,13g00,CS2,H3-401,75,74,"CO1003(40), CH2013(34)"
17/12/2025_13g00_2,,13g00,CS2,H3-406,75,68,"CO1003(40), IM3087(28)"
17/12/2025_13g00_2,,13g00,CS2,H6-214,42,40,CO2003(40)
17/12/2025_13g00_2,,13g00,CS2,H6-310,42,40,CO2003(40)
17/12/2025_13g00_2,,13g00,CS2,H6-312,42,40,CO2003(40)
17/12/2025_13g00_2,,13g00,CS2,H6-414,42,40,CO2003(40)
17/12/2025_13g00_2,,13g00,CS2,H6-415,42,40,CO2003(40)
17/12/2025_13g00_2,,13g00,CS2,H2-202,62,40,CO3027(40)
17/12/2025_13g00_2,,13g00,CS2,H2-205,62,40,CO3027(40)
17/12/2025_13g00_2,,13g00,CS2,H2-401,82,80,"CH2013(40), EE3075(40)"
17/12/2025_13g00_2,,13g00,CS2,H2-403,49,40,CH2013(40)
17/12/2025_13g00_2,,13g00,CS2,H2-406,82,80,"CH2013(40), EE3167(40)"
17/12/2025_13g00_2,,13g00,CS2,H6-504,56,40,IM3087(40)
17/12/2025_13g00_2,,13g00,CS2,H6-506,55,40,IM3087(40)
17/12/2025_13g00_2,,13g00,CS2,H6-514,57,40,IM3087(40)
17/12/2025_13g00_2,,13g00,CS2,H3-501,75,40,ME2123(40)
17/12/2025_13g00_2,,13g00,CS2,H3-506,75,40,ME2123(40)
17/12/2025_13g00_2,,13g00,CS2,H2-306,82,79,"TR3143(40), CI2095(39)"
17/12/2025_13g00_2,,13g00,CS2,H6-112,42,39,CI2095(39)
17/12/2025_13g00_2,,13g00,CS2,H6-206,42,39,CI2095(39)
17/12/2025_13g00_2,,13g00,CS2,H6-212,42,39,CI2095(39)
17/12/2025_13g00_2,,13g00,CS2,H3-403,46,39,CO1003(39)
17/12/2025_13g00_2,,13g00,CS2,H3-404,46,39,CO1003(39)
17/12/2025_13g00_2,,13g00,CS2,H2-404,49,39,CH2013(39)
17/12/2025_13g00_2,,13g00,CS2,H1-102,49,39,EE1007(39)
17/12/2025_13g00_2,,13g00,CS2,H3-503,46,39,ME2123(39)
17/12/2025_13g00_2,,13g00,CS2,H2-301,82,77,"TR3143(39), IM3087(38)"
17/12/2025_13g00_2,,13g00,CS2,H2-302,62,38,TR3143(38)
17/12/2025_13g00_2,,13g00,CS2,H6-213,42,37,CI2095(37)
17/12/2025_13g00_2,,13g00,CS2,H3-504,46,37,ME2123(37)
17/12/2025_13g00_2,,13g00,CS2,H2-304,49,37,TR3143(37)
17/12/2025_15g30_1,,15g30,CS1,B5-GD,130,35,CH2045(35)
17/12/2025_15g30_2,,15g30,CS2,H6-GD,250,48,CH2045(48)
18/12/2025_07g00_1,,07g00,CS1,B5-GD,130,129,"SP1039(44), ME1021(29), MA5023(22), CI4193(16), EE5015(14), LA1027(4)"
18/12/2025_07g00_1,,07g00,CS1,B4-406,57,37,SP1039(37)
18/12/2025_07g00_1,,07g00,CS1,B4-305,42,34,SP1039(34)
18/12/2025_07g00_1,,07g00,CS1,B4-306,42,33,SP1039(33)
18/12/2025_07g00_1,,07g00,CS1,B4-301,32,30,SP1039(30)
18/12/2025_07g00_1,,07g00,CS1,B4-302,32,30,SP1039(30)
18/12/2025_07g00_1,,07g00,CS1,B4-303,32,30,SP1039(30)
18/12/2025_07g00_1,,07g00,CS1,B4-401,32,30,SP1039(30)
18/12/2025_07g00_1,,07g00,CS1,B4-402,32,30,SP1039(30)
18/12/2025_07g00_1,,07g00,CS1,B4-405,32,30,SP1039(30)
18/12/2025_07g00_1,,07g00,CS1,B4-501,42,30,SP1039(30)
18/12/2025_07g00_1,,07g00,CS1,B4-502,42,30,SP1039(30)
18/12/2025_07g00_1,,07g00,CS1,B4-403,32,29,SP1039(29)
18/12/2025_07g00_1,,07g00,CS1,B4-504,32,29,SP1039(29)
18/12/2025_07g00_1,,07g00,CS1,B1-210,25,20,SP1039(20)
18/12/2025_07g00_1,,07g00,CS1,B1-214,25,18,SP1039(18)
18/12/2025_07g00_1,,07g00,CS1,B1-215,25,16,SP1039(16)
18/12/2025_07g00_2,,07g00,CS2,H6-GD,250,246,"SP1039(48), ME2059(45), CI2159(43), GE1027(40), IM3035(40), IU4021(30)"
18/12/2025_07g00_2,,07g00,CS2,H2-302,62,62,"CI2159(40), ME4083(22)"
18/12/2025_07g00_2,,07g00,CS2,H2-206,82,80,"GE1027(40), SP1039(40)"
18/12/2025_07g00_2,,07g00,CS2,H6-110,42,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-112,42,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-113,68,61,"SP1039(40), GE1027(21)"
18/12/2025_07g00_2,,07g00,CS2,H6-201,63,61,"SP1039(40), IM3035(21)"
18/12/2025_07g00_2,,07g00,CS2,H6-205,62,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-206,42,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-208,62,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-211,66,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-212,42,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-213,42,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-214,42,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-305,68,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-306,42,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-308,76,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-311,71,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-405,63,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-412,65,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-504,56,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-514,57,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-516,60,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-810,63,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-811,79,40,SP1039(40)
18/12/2025_07g00_2,,07g00,CS2,H6-210,42,39,SP1039(39)
18/12/2025_07g00_2,,07g00,CS2,H6-310,42,39,SP1039(39)
18/12/2025_07g00_2,,07g00,CS2,H6-312,42,39,SP1039(39)
18/12/2025_07g00_2,,07g00,CS2,H6-313,42,39,SP1039(39)
18/12/2025_07g00_2,,07g00,CS2,H6-506,55,39,SP1039(39)
18/12/2025_07g00_2,,07g00,CS2,H6-510,54,39,SP1039(39)
18/12/2025_07g00_2,,07g00,CS2,H6-411,42,38,SP1039(38)
18/12/2025_07g00_2,,07g00,CS2,H6-413,42,36,SP1039(36)
18/12/2025_09g30_1,,09g30,CS1,B5-GD,130,39,"IM1033(38), LA3019(1)"
18/12/2025_09g30_1,,09g30,CS1,B4-402,32,30,IM1033(30)
18/12/2025_09g30_1,,09g30,CS1,B4-403,32,30,IM1033(30)
18/12/2025_09g30_1,,09g30,CS1,B4-405,32,30,IM1033(30)
18/12/2025_09g30_2,,09g30,CS2,H6-GD,250,85,"IM1033(45), PH1005(40)"
18/12/2025_09g30_2,,09g30,CS2,H6-208,62,44,IM1033(44)
18/12/2025_09g30_2,,09g30,CS2,H6-206,42,40,IM1033(40)
18/12/2025_09g30_2,,09g30,CS2,H6-210,42,40,IM1033(40)
18/12/2025_09g30_2,,09g30,CS2,H6-110,42,36,PH1005(36)
18/12/2025_09g30_2,,09g30,CS2,H6-112,42,19,PH1005(19)
18/12/2025_13g00_1,,13g00,CS1,B5-GD,130,130,"EE2033(44), CO2007(43), EE2401(43)"
18/12/2025_13g00_1,,13g00,CS1,B1-306,44,42,CO2007(42)
18/12/2025_13g00_1,,13g00,CS1,B1-311,42,42,CO2007(42)
18/12/2025_13g00_1,,13g00,CS1,C6-401,42,40,TR1003(40)
18/12/2025_13g00_1,,13g00,CS1,B4-502,42,38,CI1007(38)
18/12/2025_13g00_1,,13g00,CS1,B1-212,38,32,CO2007(32)
18/12/2025_13g00_1,,13g00,CS1,B6-306,42,32,EE2401(32)
18/12/2025_13g00_1,,13g00,CS1,B4-501,42,30,CI1007(30)
18/12/2025_13g00_1,,13g00,CS1,B1-213,38,30,CO2007(30)
18/12/2025_13g00_1,,13g00,CS1,B1-302,30,30,CO2007(30)
18/12/2025_13g00_1,,13g00,CS1,B1-303,30,30,CO2007(30)
18/12/2025_13g00_1,,13g00,CS1,B1-305,38,30,CO2007(30)
18/12/2025_13g00_1,,13g00,CS1,B1-308,38,30,CO2007(30)
18/12/2025_13g00_1,,13g00,CS1,B1-309,30,30,CO2007(30)
18/12/2025_13g00_1,,13g00,CS1,B1-313,30,30,CO2007(30)
18/12/2025_13g00_1,,13g00,CS1,B1-314,30,30,CO2007(30)
18/12/2025_13g00_1,,13g00,CS1,B1-315,30,30,CO2007(30)
18/12/2025_13g00_1,,13g00,CS1,B4-305,42,30,EE2033(30)
18/12/2025_13g00_1,,13g00,CS1,B4-306,42,30,EE2033(30)
18/12/2025_13g00_1,,13g00,CS1,B4-401,32,30,EE2033(30)
18/12/2025_13g00_1,,13g00,CS1,B4-402,32,30,EE2033(30)
18/12/2025_13g00_1,,13g00,CS1,B4-403,32,30,EE2033(30)
18/12/2025_13g00_1,,13g00,CS1,B4-405,32,30,EE2033(30)
18/12/2025_13g00_1,,13g00,CS1,B4-504,32,30,EE2401(30)
18/12/2025_13g00_1,,13g00,CS1,B6-302,32,30,EE2401(30)
18/12/2025_13g00_1,,13g00,CS1,B6-303,32,30,EE2401(30)
18/12/2025_13g00_1,,13g00,CS1,B6-304,32,30,EE2401(30)
18/12/2025_13g00_1,,13g00,CS1,B6-305,32,30,EE2401(30)
18/12/2025_13g00_1,,13g00,CS1,B8-301,35,30,ME4021(30)
18/12/2025_13g00_1,,13g00,CS1,C6-402,42,30,TR1003(30)
18/12/2025_13g00_1,,13g00,CS1,B4-303,32,27,EE2033(27)
18/12/2025_13g00_1,,13g00,CS1,B1-203,32,27,ME3009(27)
18/12/2025_13g00_1,,13g00,CS1,B4-302,32,26,EE2033(26)
18/12/2025_13g00_1,,13g00,CS1,B6-301,26,22,AS2059(22)
18/12/2025_13g00_1,,13g00,CS1,B4-301,32,21,CI1007(21)
18/12/2025_13g00_1,,13g00,CS1,B1-210,25,21,CH3327(21)
18/12/2025_13g00_1,,13g00,CS1,B1-201,21,21,ME3009(21)
18/12/2025_13g00_1,,13g00,CS1,B1-215,25,20,CO3137(20)
18/12/2025_13g00_1,,13g00,CS1,B1-202,21,19,ME3009(19)
18/12/2025_13g00_1,,13g00,CS1,B8-302,21,19,ME4021(19)
18/12/2025_13g00_2,,13g00,CS2,H6-GD,250,249,"TR1003(55), ME4021(45), AS2059(41), CI1007(41), CO2007(40), CO3137(27)"
18/12/2025_13g00_2,,13g00,CS2,H6-802,63,53,"CI1007(41), CH3327(12)"
18/12/2025_13g00_2,,13g00,CS2,H6-412,65,40,CI1007(40)
18/12/2025_13g00_2,,13g00,CS2,H6-504,56,40,CI1007(40)
18/12/2025_13g00_2,,13g00,CS2,H6-506,55,40,CI1007(40)
18/12/2025_13g00_2,,13g00,CS2,H6-514,57,40,CI1007(40)
18/12/2025_13g00_2,,13g00,CS2,H6-516,60,40,CI1007(40)
18/12/2025_13g00_2,,13g00,CS2,H6-810,63,40,CI1007(40)
18/12/2025_13g00_2,,13g00,CS2,H3-303,46,40,CO2007(40)
18/12/2025_13g00_2,,13g00,CS2,H3-306,75,75,"CO2007(40), CI1003(35)"
18/12/2025_13g00_2,,13g00,CS2,H3-401,75,75,"CO2007(40), CI1003(35)"
18/12/2025_13g00_2,,13g00,CS2,H3-403,46,40,CO2007(40)
18/12/2025_13g00_2,,13g00,CS2,H3-406,75,75,"CO2007(40), CI1003(35)"
18/12/2025_13g00_2,,13g00,CS2,H3-501,75,74,"CO2007(40), CI1007(34)"
18/12/2025_13g00_2,,13g00,CS2,H6-109,42,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-110,42,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-112,42,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-113,68,62,"EE2033(40), CI1007(22)"
18/12/2025_13g00_2,,13g00,CS2,H6-201,63,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-205,62,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-206,42,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-208,62,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-210,42,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-211,66,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-212,42,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-213,42,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-214,42,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-305,68,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-306,42,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-311,71,40,EE2033(40)
18/12/2025_13g00_2,,13g00,CS2,H6-414,42,40,ME3009(40)
18/12/2025_13g00_2,,13g00,CS2,H6-415,42,40,ME3009(40)
18/12/2025_13g00_2,,13g00,CS2,H2-207,71,71,"ME4021(40), EE2033(31)"
18/12/2025_13g00_2,,13g00,CS2,H2-304,49,40,TR1003(40)
18/12/2025_13g00_2,,13g00,CS2,H2-307,62,40,TR1003(40)
18/12/2025_13g00_2,,13g00,CS2,H3-304,46,39,CO2007(39)
18/12/2025_13g00_2,,13g00,CS2,H3-404,46,39,CO2007(39)
18/12/2025_13g00_2,,13g00,CS2,H3-504,46,39,CO2007(39)
18/12/2025_13g00_2,,13g00,CS2,H2-202,62,39,ME4021(39)
18/12/2025_13g00_2,,13g00,CS2,H6-510,54,34,CI1007(34)
18/12/2025_13g00_2,,13g00,CS2,H6-512,55,34,CI1007(34)
18/12/2025_13g00_2,,13g00,CS2,H6-310,42,33,EE2033(33)
18/12/2025_13g00_2,,13g00,CS2,H2-205,62,60,"ME4021(33), EE2033(27)"
18/12/2025_15g30_1,,15g30,CS1,B5-GD,130,59,"CO3065(30), CI4131(29)"
18/12/2025_15g30_1,,15g30,CS1,B4-302,32,27,CO3065(27)
18/12/2025_15g30_1,,15g30,CS1,B4-306,42,17,CI4131(17)
18/12/2025_15g30_2,,15g30,CS2,H6-GD,250,75,"CO3065(40), CI1003(35)"
18/12/2025_15g30_2,,15g30,CS2,H6-113,68,40,CO3065(40)
18/12/2025_15g30_2,,15g30,CS2,H6-110,42,39,CO3065(39)
18/12/2025_15g30_2,,15g30,CS2,H6-604,50,33,CI1003(33)
19/12/2025_07g00_1,,07g00,CS1,B5-GD,130,128,"ME2141(43), IM3063(36), MA5015(27), AS2039(22)"
19/12/2025_07g00_1,,07g00,CS1,B4-303,32,31,IM3063(31)
19/12/2025_07g00_1,,07g00,CS1,B4-302,32,30,IM3063(30)
19/12/2025_07g00_1,,07g00,CS1,B4-504,32,30,ME2141(30)
19/12/2025_07g00_1,,07g00,CS1,B4-402,32,27,"EE3015(22), GE2059(5)"
19/12/2025_07g00_1,,07g00,CS1,B4-401,32,30,"CH4113(19), MA2039(11)"
19/12/2025_07g00_1,,07g00,CS1,B4-405,32,14,AS3169(14)
19/12/2025_07g00_2,,07g00,CS2,H6-GD,250,235,"ME2161(53), AS3169(51), EE3205(48), AS2039(42), MA4069(41)"
19/12/2025_07g00_2,,07g00,CS2,H6-312,42,42,EE3205(42)
19/12/2025_07g00_2,,07g00,CS2,H6-308,76,76,"CI3269(40), EE3015(36)"
19/12/2025_07g00_2,,07g00,CS2,H6-313,42,40,CI3269(40)
19/12/2025_07g00_2,,07g00,CS2,H6-113,68,64,"EE3015(40), TR4001(24)"
19/12/2025_07g00_2,,07g00,CS2,H6-205,62,62,"EE3015(40), CI3251(22)"
19/12/2025_07g00_2,,07g00,CS2,H6-208,62,60,"EE3015(40), EE3057(20)"
19/12/2025_07g00_2,,07g00,CS2,H6-210,42,40,EE3015(40)
19/12/2025_07g00_2,,07g00,CS2,H6-504,56,40,EE3057(40)
19/12/2025_07g00_2,,07g00,CS2,H6-512,55,40,GE3105(40)
19/12/2025_07g00_2,,07g00,CS2,H6-211,66,66,"IM3063(40), EE3015(26)"
19/12/2025_07g00_2,,07g00,CS2,H6-212,42,40,IM3063(40)
19/12/2025_07g00_2,,07g00,CS2,H6-305,68,63,"IM3063(40), ME2141(23)"
19/12/2025_07g00_2,,07g00,CS2,H6-306,42,40,IM3063(40)
19/12/2025_07g00_2,,07g00,CS2,H6-411,42,40,ME2141(40)
19/12/2025_07g00_2,,07g00,CS2,H6-412,65,60,"ME2141(40), GE3105(20)"
19/12/2025_07g00_2,,07g00,CS2,H6-413,42,39,ME2141(39)
19/12/2025_07g00_2,,07g00,CS2,H6-206,42,38,EE3015(38)
19/12/2025_07g00_2,,07g00,CS2,H6-414,42,36,ME2141(36)
19/12/2025_07g00_2,,07g00,CS2,H6-110,42,35,EE3015(35)
19/12/2025_07g00_2,,07g00,CS2,H6-802,63,53,"IU3061(35), MA3103(18)"
19/12/2025_07g00_2,,07g00,CS2,H6-213,42,34,IM3063(34)
19/12/2025_07g00_2,,07g00,CS2,H6-810,63,62,"GE2059(32), EN3023(30)"
19/12/2025_07g00_2,,07g00,CS2,H6-214,42,30,IM3063(30)
19/12/2025_07g00_2,,07g00,CS2,H1-102,49,29,CH4113(29)
19/12/2025_09g30_1,,09g30,CS1,B5-GD,130,77,"SP1031(45), TR3137(32)"
19/12/2025_09g30_1,,09g30,CS1,B4-406,57,45,"SP1031(39), TR3137(6)"
19/12/2025_09g30_1,,09g30,CS1,B1-208,44,37,SP1031(37)
19/12/2025_09g30_1,,09g30,CS1,B1-306,44,32,SP1031(32)
19/12/2025_09g30_1,,09g30,CS1,B1-212,38,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-213,38,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-301,30,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-305,38,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-308,38,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-309,30,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-311,42,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-313,30,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-314,30,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B1-315,30,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-301,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-302,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-303,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-305,42,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-306,42,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-401,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-402,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-403,32,30,SP1031(30)
19/12/2025_09g30_1,,09g30,CS1,B4-405,32,30,SP1031(30)
