DATE_ONLY,TIME,CAMPUS,TARGET ROOM,ROOM EXAM CAPACITY,TOTAL_STUDENTS,COURSES MERGED,UTILIZATION
2025-12-29,07g00,CS1,B6-306,42,42,"CH4091(29), ME2005(13)",1.0
2025-12-29,07g00,CS1,C4-301,42,42,"CO3115(12), AS3097(11), CH2007(9), ME4607(9), CH2043(1)",1.0
2025-12-29,07g00,CS1,C4-502,42,42,"EN1003(27), AS3103(15)",1.0
2025-12-29,07g00,CS1,C4-304,42,12,"CH2043(5), ME2005(5), AS3103(2)",0.2857142857142857
2025-12-29,07g00,CS2,NTD,300,300,EN1003(300),1.0
2025-12-29,07g00,CS2,H6-GD,250,250,ME2005(250),1.0
2025-12-29,07g00,CS2,H2-201,82,82,ME2005(82),1.0
2025-12-29,07g00,CS2,H2-206,82,82,ME2005(82),1.0
2025-12-29,07g00,CS2,H2-301,82,82,ME4607(82),1.0
2025-12-29,07g00,CS2,H2-306,82,82,CH2009(82),1.0
2025-12-29,07g00,CS2,H2-401,82,82,CH2043(82),1.0
2025-12-29,07g00,CS2,H2-406,82,82,EN1003(82),1.0
2025-12-29,07g00,CS2,H6-811,79,79,ME4607(79),1.0
2025-12-29,07g00,CS2,H6-308,76,76,CH2009(76),1.0
2025-12-29,07g00,CS2,H3-201,75,75,"CH2007(63), IU4015(12)",1.0
2025-12-29,07g00,CS2,H3-301,75,75,CO3115(75),1.0
2025-12-29,07g00,CS2,H3-306,75,75,EN1003(75),1.0
2025-12-29,07g00,CS2,H3-401,75,75,"CI3233(38), ME3027(34), ME2005(3)",1.0
2025-12-29,07g00,CS2,H3-406,75,75,CH2043(75),1.0
2025-12-29,07g00,CS2,H3-501,75,75,"GE3015(51), IU4015(24)",1.0
2025-12-29,07g00,CS2,H3-506,75,75,"EN3205(44), AS3103(31)",1.0
2025-12-29,07g00,CS2,H1-101,73,73,"CH4143(28), CH2009(26), ME2005(19)",1.0
2025-12-29,07g00,CS2,H1-104,73,73,"ME4607(25), IU4015(23), CH2043(22), MA3007(3)",1.0
2025-12-29,07g00,CS2,H1-307,71,71,"TR2011(22), MA3007(19), CH4091(15), CI3057(15)",1.0
2025-12-29,07g00,CS2,H2-207,71,35,"EN1003(15), AS3103(10), ME2005(7), CO3115(3)",0.49295774647887325
2025-12-29,09g30,CS1,B5-GD,130,108,LA3025(108),0.8307692307692308
2025-12-29,13g00,CS1,B5-GD,130,130,CO1007(130),1.0
2025-12-29,13g00,CS1,B4-505,63,63,ME2007(63),1.0
2025-12-29,13g00,CS1,B4-406,57,57,EE3013(57),1.0
2025-12-29,13g00,CS1,C6-102,50,50,IM3051(50),1.0
2025-12-29,13g00,CS1,C6-103,50,50,ME2007(50),1.0
2025-12-29,13g00,CS1,B1-208,44,44,CO1007(44),1.0
2025-12-29,13g00,CS1,B1-306,44,44,"ME2007(43), EE3013(1)",1.0
2025-12-29,13g00,CS1,B4-501,42,42,"CI2037(27), EE2415(15)",1.0
2025-12-29,13g00,CS1,B4-502,42,42,"EE3013(39), CI2037(3)",1.0
2025-12-29,13g00,CS1,B6-306,42,31,"IM3051(17), EE2415(9), CO1007(5)",0.7380952380952381
2025-12-29,13g00,CS2,NTD,300,300,ME2007(300),1.0
2025-12-29,13g00,CS2,H6-GD,250,250,"CO1007(245), IM3051(5)",1.0
2025-12-29,13g00,CS2,H2-201,82,82,IM3051(82),1.0
2025-12-29,13g00,CS2,H2-206,82,82,"IM3051(62), ME4313(20)",1.0
2025-12-29,13g00,CS2,H2-301,82,82,EE3013(82),1.0
2025-12-29,13g00,CS2,H2-306,82,82,IM3051(82),1.0
2025-12-29,13g00,CS2,H2-401,82,82,ME2007(82),1.0
2025-12-29,13g00,CS2,H2-406,82,82,"CI2037(70), EE3013(12)",1.0
2025-12-29,13g00,CS2,H6-811,79,79,"EE3019(60), EE3013(19)",1.0
2025-12-29,13g00,CS2,H6-308,76,76,"EE3111(53), ME4313(23)",1.0
2025-12-29,13g00,CS2,H3-406,75,75,"EE3013(35), CH3349(30), ME4313(10)",1.0
2025-12-29,13g00,CS2,H3-306,75,25,"ME2007(17), ME4313(8)",0.3333333333333333
2025-12-29,18g15,CS1,B5-GD,130,130,"GK5009(117), GK5037(13)",1.0
2025-12-29,18g15,CS1,B4-505,63,63,"GK5037(61), GK5007(2)",1.0
2025-12-29,18g15,CS1,B4-406,57,57,"GK5007(55), CO5157(2)",1.0
2025-12-29,18g15,CS1,C6-103,50,36,CO5157(36),0.72
2025-12-30,07g00,CS1,B5-GD,130,130,CO2013(130),1.0
2025-12-30,07g00,CS1,B4-505,63,63,CO2013(63),1.0
2025-12-30,07g00,CS1,B4-406,57,57,CO2013(57),1.0
2025-12-30,07g00,CS1,C6-102,50,50,CO2013(50),1.0
2025-12-30,07g00,CS1,C6-103,50,50,CI2001(50),1.0
2025-12-30,07g00,CS1,B1-208,44,44,LA1015(44),1.0
2025-12-30,07g00,CS1,B1-306,44,44,CI2001(44),1.0
2025-12-30,07g00,CS1,B1-311,42,42,LA1015(42),1.0
2025-12-30,07g00,CS1,B4-305,42,42,EE2019(42),1.0
2025-12-30,07g00,CS1,B4-306,42,42,CO2013(42),1.0
2025-12-30,07g00,CS1,B4-501,42,42,CO2013(42),1.0
2025-12-30,07g00,CS1,B4-502,42,42,EE2019(42),1.0
2025-12-30,07g00,CS1,B6-306,42,42,LA1015(42),1.0
2025-12-30,07g00,CS1,C4-301,42,42,CO2013(42),1.0
2025-12-30,07g00,CS1,C4-304,42,42,LA1015(42),1.0
2025-12-30,07g00,CS1,C4-402,42,42,CI2001(42),1.0
2025-12-30,07g00,CS1,C4-403,42,42,EE2019(42),1.0
2025-12-30,07g00,CS1,C4-502,42,42,CI2001(42),1.0
2025-12-30,07g00,CS1,C5-303,42,42,"EE4443(36), CI2001(6)",1.0
2025-12-30,07g00,CS1,C5-401,42,42,"CI2001(27), EE2019(15)",1.0
2025-12-30,07g00,CS1,C5-403,42,42,"ME3033(26), AS2009(16)",1.0
2025-12-30,07g00,CS1,C5-502,42,42,"CO2013(18), AS3147(17), EE2019(7)",1.0
2025-12-30,07g00,CS1,C6-403,42,31,"LA1015(11), GE2051(9), AS2009(6), EE2019(5)",0.7380952380952381
2025-12-30,07g00,CS2,NTD,300,300,CI2001(300),1.0
2025-12-30,07g00,CS2,H6-GD,250,250,CO2013(250),1.0
2025-12-30,07g00,CS2,H2-201,82,82,EE2019(82),1.0
2025-12-30,07g00,CS2,H2-206,82,82,CI2007(82),1.0
2025-12-30,07g00,CS2,H2-301,82,82,EE2019(82),1.0
2025-12-30,07g00,CS2,H2-306,82,82,EE2019(82),1.0
2025-12-30,07g00,CS2,H2-401,82,82,CI2001(82),1.0
2025-12-30,07g00,CS2,H2-406,82,82,CO2013(82),1.0
2025-12-30,07g00,CS2,H6-811,79,79,EE2019(79),1.0
2025-12-30,07g00,CS2,H6-308,76,76,IU2001(76),1.0
2025-12-30,07g00,CS2,H3-201,75,75,CI2007(75),1.0
2025-12-30,07g00,CS2,H3-301,75,75,CO2013(75),1.0
2025-12-30,07g00,CS2,H3-306,75,75,CI2001(75),1.0
2025-12-30,07g00,CS2,H3-401,75,75,"GE2051(74), IU2001(1)",1.0
2025-12-30,07g00,CS2,H3-406,75,75,ME2151(75),1.0
2025-12-30,07g00,CS2,H3-501,75,75,EE3201(75),1.0
2025-12-30,07g00,CS2,H3-506,75,75,EE2019(75),1.0
2025-12-30,07g00,CS2,H1-101,73,73,"IU2001(71), AS2009(2)",1.0
2025-12-30,07g00,CS2,H1-104,73,73,"TR2037(64), AS2009(9)",1.0
2025-12-30,07g00,CS2,H1-307,71,71,"CI3231(62), CI3163(9)",1.0
2025-12-30,07g00,CS2,H2-207,71,71,"AS2009(53), AS3147(18)",1.0
2025-12-30,07g00,CS2,H6-311,71,71,"ME3033(48), CI3163(23)",1.0
2025-12-30,07g00,CS2,H1-204,68,68,"AS3147(32), MA2007(31), GE2067(5)",1.0
2025-12-30,07g00,CS2,H6-113,68,68,"ME2151(42), GE3215(26)",1.0
2025-12-30,07g00,CS2,H6-305,68,68,"AS3035(29), CI2001(27), MA3085(12)",1.0
2025-12-30,07g00,CS2,H1-401,66,66,"GE2067(25), MA3107(25), CI3163(16)",1.0
2025-12-30,07g00,CS2,H1-404,66,64,"CO2013(17), MA3085(14), CI2007(11), GE3215(9), CI3163(7), EE3201(5), EE2019(1)",0.9696969696969697
2025-12-30,09g30,CS1,B5-GD,130,130,SP1037(130),1.0
2025-12-30,09g30,CS1,B4-505,63,63,SP1037(63),1.0
2025-12-30,09g30,CS1,B4-406,57,57,SP1037(57),1.0
2025-12-30,09g30,CS1,C6-102,50,50,SP1037(50),1.0
2025-12-30,09g30,CS1,C6-103,50,50,SP1037(50),1.0
2025-12-30,09g30,CS1,B1-208,44,44,SP1037(44),1.0
2025-12-30,09g30,CS1,B1-306,44,44,SP1037(44),1.0
2025-12-30,09g30,CS1,B4-501,42,42,SP1037(42),1.0
2025-12-30,09g30,CS1,B4-502,42,42,SP1037(42),1.0
2025-12-30,09g30,CS1,B6-306,42,42,SP1037(42),1.0
2025-12-30,09g30,CS1,C4-502,42,42,SP1037(42),1.0
2025-12-30,09g30,CS1,B4-305,42,37,SP1037(37),0.8809523809523809
2025-12-30,09g30,CS2,NTD,300,300,SP1037(300),1.0
2025-12-30,09g30,CS2,H6-GD,250,250,SP1037(250),1.0
2025-12-30,09g30,CS2,H2-201,82,82,SP1037(82),1.0
2025-12-30,09g30,CS2,H2-206,82,82,SP1037(82),1.0
2025-12-30,09g30,CS2,H2-301,82,82,SP1037(82),1.0
2025-12-30,09g30,CS2,H2-306,82,82,SP1037(82),1.0
2025-12-30,09g30,CS2,H2-401,82,82,SP1037(82),1.0
2025-12-30,09g30,CS2,H2-406,82,82,SP1037(82),1.0
2025-12-30,09g30,CS2,H6-811,79,79,SP1037(79),1.0
2025-12-30,09g30,CS2,H6-308,76,76,SP1037(76),1.0
2025-12-30,09g30,CS2,H3-201,75,75,SP1037(75),1.0
2025-12-30,09g30,CS2,H3-301,75,75,SP1037(75),1.0
2025-12-30,09g30,CS2,H3-306,75,75,SP1037(75),1.0
2025-12-30,09g30,CS2,H3-401,75,75,SP1037(75),1.0
2025-12-30,09g30,CS2,H3-406,75,75,SP1037(75),1.0
2025-12-30,09g30,CS2,H3-501,75,75,SP1037(75),1.0
2025-12-30,09g30,CS2,H3-506,75,75,SP1037(75),1.0
2025-12-30,09g30,CS2,H1-101,73,73,SP1037(73),1.0
2025-12-30,09g30,CS2,H1-104,73,73,SP1037(73),1.0
2025-12-30,09g30,CS2,H1-307,71,35,SP1037(35),0.49295774647887325
2025-12-30,13g00,CS1,B5-GD,130,130,CO2103(130),1.0
2025-12-30,13g00,CS1,B4-505,63,63,CH4125(63),1.0
2025-12-30,13g00,CS1,B4-406,57,57,"CH4125(51), AS2003(6)",1.0
2025-12-30,13g00,CS1,C6-102,50,50,"CH2111(37), IM3093(13)",1.0
2025-12-30,13g00,CS1,C6-103,50,50,"EE4423(44), AS2003(6)",1.0
2025-12-30,13g00,CS1,B1-208,44,44,"AS2003(32), IM3093(12)",1.0
2025-12-30,13g00,CS1,B1-306,44,19,"IM3093(10), CO2103(9)",0.4318181818181818
2025-12-30,13g00,CS2,NTD,300,300,"CH4125(224), CO2103(76)",1.0
2025-12-30,13g00,CS2,H6-GD,250,233,"IM3093(92), AS2003(63), CH2111(43), CO2103(35)",0.932
2025-12-30,15g30,CS1,B5-GD,130,21,CO3085(21),0.16153846153846155
2025-12-30,15g30,CS2,NTD,300,151,"EE3129(89), CO3085(62)",0.5033333333333333
2025-12-30,18g15,CS1,B5-GD,130,87,GK5041(87),0.6692307692307692
2025-12-31,07g00,CS1,B5-GD,130,130,CO3001(130),1.0
2025-12-31,07g00,CS1,B4-505,63,63,CO3001(63),1.0
2025-12-31,07g00,CS1,B4-406,57,57,CO3001(57),1.0
2025-12-31,07g00,CS1,C6-102,50,50,CO3001(50),1.0
2025-12-31,07g00,CS1,C6-103,50,50,CO3001(50),1.0
2025-12-31,07g00,CS1,B1-208,44,44,MT2015(44),1.0
2025-12-31,07g00,CS1,B1-306,44,44,CO3001(44),1.0
2025-12-31,07g00,CS1,B1-311,42,42,IM3105(42),1.0
2025-12-31,07g00,CS1,B4-305,42,42,MT2015(42),1.0
2025-12-31,07g00,CS1,B4-306,42,42,CH2017(42),1.0
2025-12-31,07g00,CS1,B4-501,42,42,MT2015(42),1.0
2025-12-31,07g00,CS1,B4-502,42,42,CH3133(42),1.0
2025-12-31,07g00,CS1,B6-306,42,42,CO3001(42),1.0
2025-12-31,07g00,CS1,C4-301,42,42,CO3001(42),1.0
2025-12-31,07g00,CS1,C4-304,42,42,CI2137(42),1.0
2025-12-31,07g00,CS1,C4-402,42,42,CH3133(42),1.0
2025-12-31,07g00,CS1,C4-403,42,42,MT2015(42),1.0
2025-12-31,07g00,CS1,C4-502,42,42,CH3133(42),1.0
2025-12-31,07g00,CS1,C5-303,42,42,"CO3001(41), ME4135(1)",1.0
2025-12-31,07g00,CS1,C5-401,42,42,"ME4135(39), CH3003(3)",1.0
2025-12-31,07g00,CS1,C5-403,42,42,"CH3003(31), CI2137(11)",1.0
2025-12-31,07g00,CS1,C5-502,42,42,"EE2039(29), CH3133(13)",1.0
2025-12-31,07g00,CS1,C6-401,42,42,"EN3073(14), MA1003(14), IM3105(8), CH3133(3), CI2137(3)",1.0
2025-12-31,07g00,CS1,C6-402,42,42,"AS3029(15), CH2017(15), CH3133(12)",1.0
2025-12-31,07g00,CS1,C6-403,42,42,"MT2015(25), CI2137(17)",1.0
2025-12-31,07g00,CS2,NTD,300,300,CO3001(300),1.0
2025-12-31,07g00,CS2,H6-GD,250,250,EE2039(250),1.0
2025-12-31,07g00,CS2,H2-201,82,82,CI2137(82),1.0
2025-12-31,07g00,CS2,H2-206,82,82,CI2137(82),1.0
2025-12-31,07g00,CS2,H2-301,82,82,IM3105(82),1.0
2025-12-31,07g00,CS2,H2-306,82,82,CH3133(82),1.0
2025-12-31,07g00,CS2,H2-401,82,82,CO3001(82),1.0
2025-12-31,07g00,CS2,H2-406,82,82,MA1003(82),1.0
2025-12-31,07g00,CS2,H6-811,79,79,IM3105(79),1.0
2025-12-31,07g00,CS2,H6-308,76,76,CH3133(76),1.0
2025-12-31,07g00,CS2,H3-201,75,75,CI2137(75),1.0
2025-12-31,07g00,CS2,H3-301,75,75,MA1003(75),1.0
2025-12-31,07g00,CS2,H3-306,75,75,IU2035(75),1.0
2025-12-31,07g00,CS2,H3-401,75,75,"IM3105(69), CH3003(6)",1.0
2025-12-31,07g00,CS2,H3-406,75,75,CO3001(75),1.0
2025-12-31,07g00,CS2,H3-501,75,75,GE2001(75),1.0
2025-12-31,07g00,CS2,H3-506,75,75,"CH3133(73), IM3105(2)",1.0
2025-12-31,07g00,CS2,H1-101,73,73,"CO3001(63), CH3003(10)",1.0
2025-12-31,07g00,CS2,H1-104,73,73,"CH2017(58), ME3225(15)",1.0
2025-12-31,07g00,CS2,H1-307,71,71,"IU2035(53), CH3003(18)",1.0
2025-12-31,07g00,CS2,H2-207,71,71,"EE3067(47), EN3073(24)",1.0
2025-12-31,07g00,CS2,H6-311,71,71,"ME3225(41), MA4067(30)",1.0
2025-12-31,07g00,CS2,H1-204,68,68,"AS3029(34), CH3003(33), MA1003(1)",1.0
2025-12-31,07g00,CS2,H6-113,68,68,"ME4311(39), IU3011(29)",1.0
2025-12-31,07g00,CS2,H6-305,68,68,"MA1003(32), TR3059(28), ME4135(8)",1.0
2025-12-31,07g00,CS2,H1-401,66,66,"TR3133(24), EE2039(23), EN3073(19)",1.0
2025-12-31,07g00,CS2,H1-404,66,54,"ME4135(17), CI2137(14), MA4067(9), IU3011(8), GE2001(5), EN3073(1)",0.8181818181818182
2025-12-31,09g30,CS1,B5-GD,130,130,ME2003(130),1.0
2025-12-31,09g30,CS1,B4-505,63,63,LA4007(63),1.0
2025-12-31,09g30,CS1,B4-406,57,42,"ME2003(40), LA4007(2)",0.7368421052631579
2025-12-31,09g30,CS2,NTD,300,300,ME2003(300),1.0
2025-12-31,09g30,CS2,H6-GD,250,142,"ME2003(125), EE3127(17)",0.568
2025-12-31,13g00,CS1,B5-GD,130,130,MT1009(130),1.0
2025-12-31,13g00,CS1,B4-505,63,63,MT1009(63),1.0
2025-12-31,13g00,CS1,B4-406,57,57,SP1043(57),1.0
2025-12-31,13g00,CS1,C6-102,50,50,"EE3401(45), SP1043(5)",1.0
2025-12-31,13g00,CS1,C6-103,50,50,MT1009(50),1.0
2025-12-31,13g00,CS1,B1-208,44,44,"SP1043(33), ME3013(11)",1.0
2025-12-31,13g00,CS1,B1-306,44,44,"ME4007(23), MT1009(21)",1.0
2025-12-31,13g00,CS1,B4-502,42,15,ME3013(15),0.35714285714285715
2025-12-31,13g00,CS2,NTD,300,300,MT1009(300),1.0
2025-12-31,13g00,CS2,H6-GD,250,250,MT1009(250),1.0
2025-12-31,13g00,CS2,H2-201,82,82,MT1009(82),1.0
2025-12-31,13g00,CS2,H2-206,82,82,"MT1009(42), ME3013(40)",1.0
2025-12-31,13g00,CS2,H2-301,82,82,MT1009(82),1.0
2025-12-31,13g00,CS2,H2-306,82,82,MT1009(82),1.0
2025-12-31,13g00,CS2,H2-401,82,82,ME3013(82),1.0
2025-12-31,13g00,CS2,H2-406,82,82,"ME4007(61), EE3087(21)",1.0
2025-12-31,13g00,CS2,H6-811,79,52,"EE3087(28), ME3007(24)",0.6582278481012658
2025-12-31,15g30,CS1,B5-GD,130,130,CH2053(130),1.0
2025-12-31,15g30,CS1,B4-505,63,61,"CO3029(45), CH2053(16)",0.9682539682539683
2025-12-31,15g30,CS2,NTD,300,300,"CO3029(225), CH2053(75)",1.0
2025-12-31,15g30,CS2,H6-GD,250,94,CH2053(94),0.376
2025-12-31,18g15,CS1,B5-GD,130,64,"CO5159(42), IM5129(14), CH5665(8)",0.49230769230769234
2026-01-02,07g00,CS1,B5-GD,130,130,CO2011(130),1.0
2026-01-02,07g00,CS1,B4-505,63,63,CO2011(63),1.0
2026-01-02,07g00,CS1,B4-406,57,57,CO2011(57),1.0
2026-01-02,07g00,CS1,C6-102,50,50,CH2003(50),1.0
2026-01-02,07g00,CS1,C6-103,50,50,EE2081(50),1.0
2026-01-02,07g00,CS1,B1-208,44,44,CO2011(44),1.0
2026-01-02,07g00,CS1,B1-306,44,44,EE2081(44),1.0
2026-01-02,07g00,CS1,B1-311,42,42,EE2081(42),1.0
2026-01-02,07g00,CS1,B4-305,42,42,CO2011(42),1.0
2026-01-02,07g00,CS1,B4-306,42,42,EE2015(42),1.0
2026-01-02,07g00,CS1,B4-501,42,42,CO2011(42),1.0
2026-01-02,07g00,CS1,B4-502,42,42,CH2003(42),1.0
2026-01-02,07g00,CS1,B6-306,42,42,EE2081(42),1.0
2026-01-02,07g00,CS1,C4-301,42,42,EE2081(42),1.0
2026-01-02,07g00,CS1,C4-304,42,42,CH2003(42),1.0
2026-01-02,07g00,CS1,C4-402,42,42,CO2011(42),1.0
2026-01-02,07g00,CS1,C4-403,42,42,CI2003(42),1.0
2026-01-02,07g00,CS1,C4-502,42,42,CH2003(42),1.0
2026-01-02,07g00,CS1,C5-303,42,42,TR3001(42),1.0
2026-01-02,07g00,CS1,C5-401,42,42,CH2003(42),1.0
2026-01-02,07g00,CS1,C5-403,42,42,CO2011(42),1.0
2026-01-02,07g00,CS1,C5-502,42,42,CI2003(42),1.0
2026-01-02,07g00,CS1,C5-503,42,42,EE2015(42),1.0
2026-01-02,07g00,CS1,C6-401,42,42,CI1003(42),1.0
2026-01-02,07g00,CS1,C6-402,42,42,ME4133(42),1.0
2026-01-02,07g00,CS1,C6-403,42,42,EE3089(42),1.0
2026-01-02,07g00,CS1,B1-212,38,38,EE2081(38),1.0
2026-01-02,07g00,CS1,B1-213,38,38,CO2011(38),1.0
2026-01-02,07g00,CS1,B1-305,38,38,TR3001(38),1.0
2026-01-02,07g00,CS1,B1-308,38,38,CH2003(38),1.0
2026-01-02,07g00,CS1,B10-203,37,37,"CH4101(31), CI2003(6)",1.0
2026-01-02,07g00,CS1,B8-301,35,35,"CI2003(24), EE3117(11)",1.0
2026-01-02,07g00,CS1,B8-303,33,33,"EE3089(17), EE3117(13), ME4133(3)",1.0
2026-01-02,07g00,CS1,B8-304,33,24,"ME4133(6), EE2081(5), TR3001(5), CH2003(4), CI1003(2), CO2011(1), EE2015(1)",0.7272727272727273
2026-01-02,07g00,CS2,NTD,300,300,CI2003(300),1.0
2026-01-02,07g00,CS2,H6-GD,250,250,CI2003(250),1.0
2026-01-02,07g00,CS2,H2-201,82,82,CO2011(82),1.0
2026-01-02,07g00,CS2,H2-206,82,82,CO2011(82),1.0
2026-01-02,07g00,CS2,H2-301,82,82,EE2081(82),1.0
2026-01-02,07g00,CS2,H2-306,82,82,CO2011(82),1.0
2026-01-02,07g00,CS2,H2-401,82,82,EE2081(82),1.0
2026-01-02,07g00,CS2,H2-406,82,82,CI2003(82),1.0
2026-01-02,07g00,CS2,H6-811,79,79,CH2003(79),1.0
2026-01-02,07g00,CS2,H6-308,76,76,EE2081(76),1.0
2026-01-02,07g00,CS2,H3-201,75,75,EE2081(75),1.0
2026-01-02,07g00,CS2,H3-301,75,75,EE2015(75),1.0
2026-01-02,07g00,CS2,H3-306,75,75,CO2011(75),1.0
2026-01-02,07g00,CS2,H3-401,75,75,CO2011(75),1.0
2026-01-02,07g00,CS2,H3-406,75,75,CI2003(75),1.0
2026-01-02,07g00,CS2,H3-501,75,75,CH2003(75),1.0
2026-01-02,07g00,CS2,H3-506,75,75,CI2003(75),1.0
2026-01-02,07g00,CS2,H1-101,73,73,EE2015(73),1.0
2026-01-02,07g00,CS2,H1-104,73,73,EE2081(73),1.0
2026-01-02,07g00,CS2,H1-307,71,71,CH2003(71),1.0
2026-01-02,07g00,CS2,H2-207,71,71,CI2003(71),1.0
2026-01-02,07g00,CS2,H6-311,71,71,CO2011(71),1.0
2026-01-02,07g00,CS2,H1-204,68,68,CH4101(68),1.0
2026-01-02,07g00,CS2,H6-113,68,68,EE2015(68),1.0
2026-01-02,07g00,CS2,H6-305,68,68,"CH2003(63), EE2081(5)",1.0
2026-01-02,07g00,CS2,H1-401,66,66,"EE3117(60), EE2081(6)",1.0
2026-01-02,07g00,CS2,H1-404,66,66,"TR3001(58), CI2003(8)",1.0
2026-01-02,07g00,CS2,H6-211,66,66,"CO2011(54), EE2081(12)",1.0
2026-01-02,07g00,CS2,H6-412,65,65,"CI2003(49), ME4133(16)",1.0
2026-01-02,07g00,CS2,H6-201,63,63,"EE2081(40), EE2015(23)",1.0
2026-01-02,07g00,CS2,H6-810,63,63,"ME4133(30), EE3017(27), EE3089(6)",1.0
2026-01-02,07g00,CS2,H6-802,63,40,"EE3089(20), CH4101(13), EE2015(7)",0.6349206349206349
2026-01-02,09g30,CS1,B5-GD,130,62,"MA3019(21), MA2033(15), AS3093(13), MA4139(10), AS2049(3)",0.47692307692307695
2026-01-02,09g30,CS2,NTD,300,300,"MA2033(177), GE2053(78), ME2113(45)",1.0
2026-01-02,09g30,CS2,H6-GD,250,250,"ME4615(69), ME2065(55), GE3137(46), GE2065(30), EN3207(28), MA4125(22)",1.0
2026-01-02,09g30,CS2,H2-201,82,78,"ME2113(24), TR4021(22), IM4001(15), CO3033(13), MA4125(4)",0.9512195121951219
2026-01-02,13g00,CS1,B5-GD,130,130,ME2089(130),1.0
2026-01-02,13g00,CS1,B4-505,63,63,IM3047(63),1.0
2026-01-02,13g00,CS1,B4-406,57,57,"AS1003(45), EE2035(12)",1.0
2026-01-02,13g00,CS1,C6-102,50,50,"EE2035(33), CH3351(17)",1.0
2026-01-02,13g00,CS1,C6-103,50,50,"CH3341(43), IM3047(7)",1.0
2026-01-02,13g00,CS1,B1-208,44,44,"IM3047(27), CH3351(15), CO3067(2)",1.0
2026-01-02,13g00,CS1,B1-306,44,13,"CO3067(10), ME2089(3)",0.29545454545454547
2026-01-02,13g00,CS2,NTD,300,300,IM3047(300),1.0
2026-01-02,13g00,CS2,H6-GD,250,250,ME2089(250),1.0
2026-01-02,13g00,CS2,H2-201,82,82,EE2035(82),1.0
2026-01-02,13g00,CS2,H2-206,82,82,"CH3351(64), PH2001(18)",1.0
2026-01-02,13g00,CS2,H2-301,82,82,ME2089(82),1.0
2026-01-02,13g00,CS2,H2-306,82,82,EE2035(82),1.0
2026-01-02,13g00,CS2,H2-401,82,82,IM3047(82),1.0
2026-01-02,13g00,CS2,H2-406,82,82,AS1003(82),1.0
2026-01-02,13g00,CS2,H6-811,79,79,"CI4145(50), CO3067(29)",1.0
2026-01-02,13g00,CS2,H6-308,76,76,"CH3341(42), PH2001(34)",1.0
2026-01-02,13g00,CS2,H3-406,75,75,"ME2089(26), CO3067(20), EE2035(20), IU3067(9)",1.0
2026-01-02,13g00,CS2,H3-306,75,53,"IM3047(19), AS1003(16), IU3067(11), PH2001(7)",0.7066666666666667
2026-01-02,15g30,CS1,B5-GD,130,130,CO3061(130),1.0
2026-01-02,15g30,CS1,B4-505,63,6,CO3061(6),0.09523809523809523
2026-01-02,15g30,CS2,NTD,300,160,CO3061(160),0.5333333333333333
2026-01-02,18g15,CS1,B5-GD,130,130,"CH5711(58), CO5175(41), CO5111(30), CH5747(1)",1.0
2026-01-02,18g15,CS1,B4-505,63,55,"CH5747(27), CI5777(16), MA5071(12)",0.873015873015873
2026-01-03,07g00,CS1,B5-GD,130,130,"CO5097(107), MT1013(23)",1.0
2026-01-03,07g00,CS1,B4-505,63,63,"MT1013(46), ME3005(17)",1.0
2026-01-03,07g00,CS1,B4-406,57,57,"CO4033(30), IM4003(27)",1.0
2026-01-03,07g00,CS1,C6-102,50,50,"TR4057(17), CH3131(15), AS3031(13), EE3189(5)",1.0
2026-01-03,07g00,CS1,C6-103,50,50,"CI5239(26), ME3005(23), TR4057(1)",1.0
2026-01-03,07g00,CS1,B1-208,44,37,"MA2037(10), MA4065(7), EE3189(6), EE3035(5), EN5075(5), ME5091(4)",0.8409090909090909
2026-01-03,07g00,CS2,NTD,300,300,"IM4003(135), IU2031(133), EN2065(32)",1.0
2026-01-03,07g00,CS2,H6-GD,250,250,"EN2065(87), CH3131(78), MA4065(64), CI3237(21)",1.0
2026-01-03,07g00,CS2,H2-201,82,82,"CO4033(60), EE3035(22)",1.0
2026-01-03,07g00,CS2,H2-301,82,82,"GE4091(50), AS3031(32)",1.0
2026-01-03,07g00,CS2,H2-306,82,82,"CI3237(39), CH4107(38), EE3035(5)",1.0
2026-01-03,07g00,CS2,H2-401,82,82,"ME3005(35), EE3101(32), TR3039(15)",1.0
2026-01-03,07g00,CS2,H2-406,82,82,"EE3035(31), EN3211(25), TR3039(17), CI4159(9)",1.0
2026-01-03,07g00,CS2,H2-206,82,26,"CH4063(11), AS3031(7), CI4159(7), GE3203(1)",0.3170731707317073
2026-01-03,09g30,CS1,B5-GD,130,130,SP1035(130),1.0
2026-01-03,09g30,CS1,B4-505,63,63,SP1035(63),1.0
2026-01-03,09g30,CS1,B4-406,57,57,SP1035(57),1.0
2026-01-03,09g30,CS1,C6-102,50,50,SP1035(50),1.0
2026-01-03,09g30,CS1,C6-103,50,50,SP1035(50),1.0
2026-01-03,09g30,CS1,B1-208,44,44,SP1035(44),1.0
2026-01-03,09g30,CS1,B1-306,44,44,SP1035(44),1.0
2026-01-03,09g30,CS1,B4-305,42,42,SP1035(42),1.0
2026-01-03,09g30,CS1,B4-501,42,42,SP1035(42),1.0
2026-01-03,09g30,CS1,B4-502,42,42,SP1035(42),1.0
2026-01-03,09g30,CS1,B6-306,42,42,SP1035(42),1.0
2026-01-03,09g30,CS1,C4-301,42,42,SP1035(42),1.0
