DATE_ONLY,TIME,CAMPUS,TARGET ROOM,ROOM CAPACITY,TOTAL_STUDENTS,ROOM EXAM CAPACITY,COURSES MERGED,UTILIZATION
2025-12-15,07g00,CS1,B5-GD,130,130,130,MT2013(130),1.0
2025-12-15,07g00,CS1,B4-505,120,120,63,"MT2013(63), MT2009(57)",1.0
2025-12-15,07g00,CS1,B4-406,108,108,57,"MT2013(57), MT2009(51)",1.0
2025-12-15,07g00,CS1,C6-102,100,100,50,"EE3093(50), MT2013(50)",1.0
2025-12-15,07g00,CS1,C6-103,100,100,50,"MT2009(50), MT2013(50)",1.0
2025-12-15,07g00,CS1,B1-208,84,84,44,"MT2013(44), CO3057(40)",1.0
2025-12-15,07g00,CS1,B1-306,84,84,44,"MT2013(44), MT2009(28), EE3093(12)",1.0
2025-12-15,07g00,CS1,B4-502,80,75,42,"MT2013(42), IM3055(16), CO3057(13), EE3093(4)",0.9375
2025-12-15,07g00,CS1,B1-311,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,B4-305,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,B4-306,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,B4-501,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,B6-306,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,C4-301,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,C4-304,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,C4-402,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,C4-403,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,C4-502,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,C5-303,80,42,42,MT2013(42),0.525
2025-12-15,07g00,CS1,C5-401,80,16,42,MT2013(16),0.2
2025-12-15,07g00,CS2,H6-GD,250,250,250,MT2013(250),1.0
2025-12-15,07g00,CS2,H2-201,156,156,82,"MT2013(82), CO3057(64), EE3093(10)",1.0
2025-12-15,07g00,CS2,H2-401,156,156,82,"MT2013(82), EE3093(44), CI4197(30)",1.0
2025-12-15,07g00,CS2,H2-406,156,156,82,"MT2013(82), EE3063(52), IM3055(22)",1.0
2025-12-15,07g00,CS2,H2-306,156,121,82,"MT2013(82), IM3055(28), CI4197(11)",0.7756410256410257
2025-12-15,07g00,CS2,H2-206,156,82,82,MT2013(82),0.5256410256410257
2025-12-15,07g00,CS2,H2-301,156,82,82,MT2013(82),0.5256410256410257
2025-12-15,07g00,CS2,H6-811,150,79,79,MT2013(79),0.5266666666666666
2025-12-15,07g00,CS2,H6-308,144,76,76,MT2013(76),0.5277777777777778
2025-12-15,07g00,CS2,H3-201,142,75,75,MT2013(75),0.528169014084507
2025-12-15,07g00,CS2,H3-301,142,75,75,MT2013(75),0.528169014084507
2025-12-15,07g00,CS2,H3-306,142,75,75,MT2013(75),0.528169014084507
2025-12-15,07g00,CS2,H3-401,142,75,75,MT2013(75),0.528169014084507
2025-12-15,07g00,CS2,H3-406,142,75,75,MT2013(75),0.528169014084507
2025-12-15,07g00,CS2,H3-501,142,75,75,MT2013(75),0.528169014084507
2025-12-15,07g00,CS2,H3-506,142,75,75,MT2013(75),0.528169014084507
2025-12-15,07g00,CS2,H1-101,138,73,73,MT2013(73),0.5289855072463768
2025-12-15,07g00,CS2,H1-104,138,73,73,MT2013(73),0.5289855072463768
2025-12-15,07g00,CS2,H1-307,135,71,71,MT2013(71),0.5259259259259259
2025-12-15,07g00,CS2,H2-207,135,71,71,MT2013(71),0.5259259259259259
2025-12-15,07g00,CS2,H6-311,135,71,71,MT2013(71),0.5259259259259259
2025-12-15,07g00,CS2,H1-204,129,68,68,MT2013(68),0.5271317829457365
2025-12-15,07g00,CS2,H6-113,129,68,68,MT2013(68),0.5271317829457365
2025-12-15,07g00,CS2,H6-305,129,68,68,MT2013(68),0.5271317829457365
2025-12-15,07g00,CS2,H1-401,126,66,66,MT2013(66),0.5238095238095238
2025-12-15,07g00,CS2,H1-404,126,66,66,MT2013(66),0.5238095238095238
2025-12-15,07g00,CS2,H6-211,126,66,66,MT2013(66),0.5238095238095238
2025-12-15,07g00,CS2,H6-412,123,65,65,MT2013(65),0.5284552845528455
2025-12-15,07g00,CS2,H1-405,120,63,63,MT2013(63),0.525
2025-12-15,07g00,CS2,H6-405,120,63,63,MT2013(63),0.525
2025-12-15,07g00,CS2,H6-802,120,63,63,MT2013(63),0.525
2025-12-15,07g00,CS2,H6-810,120,63,63,MT2013(63),0.525
2025-12-15,07g00,CS2,H6-201,120,35,63,MT2013(35),0.2916666666666667
2025-12-15,09g30,CS1,B5-GD,130,130,130,EE2405(130),1.0
2025-12-15,09g30,CS1,B4-505,120,120,63,"IM1029(63), EE2405(57)",1.0
2025-12-15,09g30,CS1,B4-406,108,108,57,"IM1029(57), EE2405(39), TR4073(12)",1.0
2025-12-15,09g30,CS1,C6-103,100,100,50,"IM3101(27), MA3145(23), MA2035(18), AS3055(17), TR4073(15)",1.0
2025-12-15,09g30,CS1,C6-102,100,32,50,"CH3399(15), MA3153(9), MA4185(7), TR4073(1)",0.32
2025-12-15,09g30,CS2,H6-GD,250,250,250,"IM1029(179), IM4035(51), GE3017(20)",1.0
2025-12-15,09g30,CS2,H2-201,156,77,82,"GE3017(25), CI3245(13), IU3017(13), MA3031(13), CH3399(8), CI2043(3), EN3025(2)",0.4935897435897436
2025-12-15,13g00,CS1,B5-GD,130,130,130,IM1021(130),1.0
2025-12-15,13g00,CS1,B4-505,120,117,63,"CH2035(34), CI4161(30), CH3347(20), ME4137(17), IM1021(16)",0.975
2025-12-15,13g00,CS2,H6-GD,250,250,250,IM1021(250),1.0
2025-12-15,13g00,CS2,H2-201,156,156,82,"IM1021(82), CI3243(74)",1.0
2025-12-15,13g00,CS2,H2-306,156,156,82,"IM1021(66), CH2035(42), ME4137(31), TR2033(13), CI3243(4)",1.0
2025-12-15,13g00,CS2,H2-401,156,156,82,"IM1021(82), IM1017(60), CH2035(14)",1.0
2025-12-15,13g00,CS2,H2-406,156,156,82,"IM1021(82), CH3347(69), IM1017(5)",1.0
2025-12-15,13g00,CS2,H2-301,156,5,82,CI3243(5),0.03205128205128205
2025-12-15,15g30,CS1,B5-GD,130,54,130,CO3011(54),0.4153846153846154
2025-12-15,15g30,CS2,H6-GD,250,119,250,CO3011(119),0.476
2025-12-16,07g00,CS1,B5-GD,130,130,130,MT2007(130),1.0
2025-12-16,07g00,CS1,B4-505,120,120,63,"MT2007(63), ME2113(57)",1.0
2025-12-16,07g00,CS1,B4-406,108,108,57,"CO3007(57), CI2135(22), ME2113(20), TR5005(9)",1.0
2025-12-16,07g00,CS1,C6-103,100,51,50,"MT2007(16), ME5003(14), EE5013(11), TR5005(9), CO3007(1)",0.51
2025-12-16,07g00,CS2,H6-GD,250,250,250,"CO3007(212), TR4051(20), MA4119(12), GE1021(6)",1.0
2025-12-16,07g00,CS2,H2-201,156,2,82,GE1021(2),0.01282051282051282
2025-12-16,09g30,CS1,B5-GD,130,130,130,MT1005(130),1.0
2025-12-16,09g30,CS1,B4-505,120,92,63,"LA2017(63), CO3059(20), MT1005(9)",0.7666666666666667
2025-12-16,09g30,CS1,B4-406,108,34,57,LA2017(34),0.3148148148148148
2025-12-16,09g30,CS2,H6-GD,250,250,250,MT1005(250),1.0
2025-12-16,09g30,CS2,H2-201,156,156,82,"MT1005(82), CO3059(61), CH4139(13)",1.0
2025-12-16,09g30,CS2,H2-406,156,126,82,"MT1005(82), EE3121(27), CH4139(17)",0.8076923076923077
2025-12-16,09g30,CS2,H2-401,156,82,82,MT1005(82),0.5256410256410257
2025-12-16,09g30,CS2,H2-306,156,59,82,MT1005(59),0.3782051282051282
2025-12-16,13g00,CS1,B5-GD,130,130,130,SP1033(130),1.0
2025-12-16,13g00,CS1,B4-505,120,120,63,"SP1033(63), CO3017(57)",1.0
2025-12-16,13g00,CS1,B4-406,108,72,57,"SP1033(57), CO3017(15)",0.6666666666666666
2025-12-16,13g00,CS1,C6-102,100,50,50,SP1033(50),0.5
2025-12-16,13g00,CS1,C6-103,100,50,50,SP1033(50),0.5
2025-12-16,13g00,CS1,B1-208,84,44,44,SP1033(44),0.5238095238095238
2025-12-16,13g00,CS1,B1-306,84,44,44,SP1033(44),0.5238095238095238
2025-12-16,13g00,CS1,B4-502,80,42,42,SP1033(42),0.525
2025-12-16,13g00,CS1,B4-501,80,14,42,SP1033(14),0.175
2025-12-16,13g00,CS2,H6-GD,250,250,250,SP1033(250),1.0
2025-12-16,13g00,CS2,H2-201,156,156,82,"SP1033(82), CO3017(74)",1.0
2025-12-16,13g00,CS2,H2-306,156,156,82,"SP1033(82), EE3085(47), CO3017(27)",1.0
2025-12-16,13g00,CS2,H2-401,156,156,82,"SP1033(82), ME4533(61), EE3085(13)",1.0
2025-12-16,13g00,CS2,H2-406,156,156,82,"SP1033(82), CI2145(74)",1.0
2025-12-16,13g00,CS2,H2-301,156,113,82,"SP1033(82), CO3017(18), CI2145(13)",0.7243589743589743
2025-12-16,13g00,CS2,H2-206,156,82,82,SP1033(82),0.5256410256410257
2025-12-16,13g00,CS2,H6-811,150,79,79,SP1033(79),0.5266666666666666
2025-12-16,13g00,CS2,H6-308,144,76,76,SP1033(76),0.5277777777777778
2025-12-16,13g00,CS2,H3-501,142,75,75,SP1033(75),0.528169014084507
2025-12-16,13g00,CS2,H3-506,142,75,75,SP1033(75),0.528169014084507
2025-12-16,13g00,CS2,H3-406,142,21,75,SP1033(21),0.14788732394366197
2025-12-16,15g30,CS1,B5-GD,130,130,130,"ME4217(103), CH3015(27)",1.0
2025-12-16,15g30,CS1,B4-505,120,69,63,"TR4085(42), CH3015(21), EE3009(6)",0.575
2025-12-16,15g30,CS2,H6-GD,250,250,250,"TR4085(158), CH3015(92)",1.0
2025-12-16,15g30,CS2,H2-201,156,156,82,"ME4217(82), EE3009(74)",1.0
2025-12-16,15g30,CS2,H2-406,156,88,82,"CH3015(33), EE3007(27), ME4217(21), EE3009(7)",0.5641025641025641
2025-12-17,07g00,CS1,B5-GD,130,130,130,SP1007(130),1.0
2025-12-17,07g00,CS1,B4-505,120,120,63,"SP1007(63), PH2005(57)",1.0
2025-12-17,07g00,CS1,B4-406,108,108,57,"SP1007(57), PH2005(51)",1.0
2025-12-17,07g00,CS1,C6-102,100,100,50,"CO3037(50), SP1007(50)",1.0
2025-12-17,07g00,CS1,C6-103,100,100,50,"EE3091(50), SP1007(50)",1.0
2025-12-17,07g00,CS1,B1-208,84,84,44,"SP1007(44), PH2005(40)",1.0
2025-12-17,07g00,CS1,B1-306,84,84,44,"SP1007(44), EE3091(40)",1.0
2025-12-17,07g00,CS1,B4-501,80,80,42,"EE3069(30), PH2005(30), TR4081(20)",1.0
2025-12-17,07g00,CS1,B4-502,80,80,42,"TR4089(42), SP1007(38)",1.0
2025-12-17,07g00,CS1,B6-306,80,80,42,"TR4047(25), MA2015(21), CO3037(20), EE4451(14)",1.0
2025-12-17,07g00,CS1,C4-502,80,80,42,"EE3043(15), IM4019(15), EN3209(14), ME5005(14), EE3091(11), MA4141(11)",1.0
2025-12-17,07g00,CS1,B4-305,80,22,42,"TR4081(10), MA4189(5), EE4451(4), TR4089(3)",0.275
2025-12-17,07g00,CS2,H6-GD,250,250,250,SP1007(250),1.0
2025-12-17,07g00,CS2,H2-201,156,156,82,"SP1007(82), TR4089(74)",1.0
2025-12-17,07g00,CS2,H2-206,156,156,82,"SP1007(82), CI3241(47), EN3209(27)",1.0
2025-12-17,07g00,CS2,H2-301,156,156,82,"SP1007(82), TR3017(57), EE3069(17)",1.0
2025-12-17,07g00,CS2,H2-306,156,156,82,"SP1007(82), EE3043(74)",1.0
2025-12-17,07g00,CS2,H2-401,156,156,82,"SP1007(82), TR4089(74)",1.0
2025-12-17,07g00,CS2,H2-406,156,156,82,"SP1007(82), CI3241(74)",1.0
2025-12-17,07g00,CS2,H6-811,150,150,79,"SP1007(79), CH3321(40), EE3069(31)",1.0
2025-12-17,07g00,CS2,H6-308,144,144,76,"SP1007(76), IU2011(36), ME3171(32)",1.0
2025-12-17,07g00,CS2,H3-501,142,142,75,"SP1007(75), IM4019(18), TR4089(17), EN3209(15), CH3429(12), MA2015(5)",1.0
2025-12-17,07g00,CS2,H3-506,142,142,75,"SP1007(75), MA4087(29), CI3067(26), MA2015(12)",1.0
2025-12-17,07g00,CS2,H3-406,142,99,75,"SP1007(75), MA3011(10), EE3069(7), MA2015(5), EE3043(1), ME3171(1)",0.6971830985915493
2025-12-17,07g00,CS2,H3-201,142,75,75,SP1007(75),0.528169014084507
2025-12-17,07g00,CS2,H3-301,142,75,75,SP1007(75),0.528169014084507
2025-12-17,07g00,CS2,H3-306,142,75,75,SP1007(75),0.528169014084507
2025-12-17,07g00,CS2,H3-401,142,75,75,SP1007(75),0.528169014084507
2025-12-17,07g00,CS2,H1-101,138,73,73,SP1007(73),0.5289855072463768
2025-12-17,07g00,CS2,H1-104,138,73,73,SP1007(73),0.5289855072463768
2025-12-17,07g00,CS2,H1-307,135,20,71,SP1007(20),0.14814814814814814
2025-12-17,13g00,CS1,B5-GD,130,130,130,CO2003(130),1.0
2025-12-17,13g00,CS1,B4-505,120,120,63,"CH2013(63), CO2003(57)",1.0
2025-12-17,13g00,CS1,B4-406,108,108,57,"EE2417(57), CH2013(51)",1.0
2025-12-17,13g00,CS1,C6-102,100,100,50,"CO1003(50), EE2417(50)",1.0
2025-12-17,13g00,CS1,C6-103,100,100,50,"CO1003(50), CO2003(50)",1.0
2025-12-17,13g00,CS1,B1-208,84,84,44,"CO2003(44), CH2013(40)",1.0
2025-12-17,13g00,CS1,B1-306,84,84,44,"EE2417(44), CI2095(40)",1.0
2025-12-17,13g00,CS1,B4-305,80,80,42,"CH2013(42), CO1003(36), CO3027(2)",1.0
2025-12-17,13g00,CS1,B4-501,80,80,42,"CO1003(42), EE2417(38)",1.0
2025-12-17,13g00,CS1,B4-502,80,80,42,"CH2013(42), CO2003(38)",1.0
2025-12-17,13g00,CS1,B6-306,80,80,42,"ME2123(42), IM3087(38)",1.0
2025-12-17,13g00,CS1,C4-301,80,80,42,"CO3027(34), EE2417(32), TR3143(14)",1.0
2025-12-17,13g00,CS1,C4-304,80,80,42,"ME2123(26), CI1003(24), ME3011(21), IM3087(9)",1.0
2025-12-17,13g00,CS1,C4-502,80,80,42,"CI2095(42), CO2003(38)",1.0
2025-12-17,13g00,CS1,C4-402,80,48,42,"TR3143(15), CI2095(12), IM3087(10), CO2003(8), CH2013(3)",0.6
2025-12-17,13g00,CS2,H6-GD,250,250,250,CI2095(250),1.0
2025-12-17,13g00,CS2,H2-201,156,156,82,"CO2003(82), CO1003(74)",1.0
2025-12-17,13g00,CS2,H2-206,156,156,82,"CO2003(82), ME2123(74)",1.0
2025-12-17,13g00,CS2,H2-301,156,156,82,"CI2095(82), TR3143(74)",1.0
2025-12-17,13g00,CS2,H2-306,156,156,82,"CH2013(82), CO1003(74)",1.0
2025-12-17,13g00,CS2,H2-401,156,156,82,"CO2003(82), IM3087(74)",1.0
2025-12-17,13g00,CS2,H2-406,156,156,82,"CO2003(82), CO1003(74)",1.0
2025-12-17,13g00,CS2,H6-811,150,150,79,"IM3087(79), CH2013(71)",1.0
2025-12-17,13g00,CS2,H6-308,144,144,76,"CO1003(76), CO3027(68)",1.0
2025-12-17,13g00,CS2,H3-301,142,142,75,"CO3027(53), ME3011(53), CO1003(36)",1.0
2025-12-17,13g00,CS2,H3-306,142,142,75,"EE3075(69), EE3167(61), CO1003(12)",1.0
2025-12-17,13g00,CS2,H3-401,142,142,75,"IM3087(75), CH2013(67)",1.0
2025-12-17,13g00,CS2,H3-406,142,142,75,"ME2123(75), CI1003(67)",1.0
2025-12-17,13g00,CS2,H3-501,142,142,75,"EE1007(75), CO2003(67)",1.0
2025-12-17,13g00,CS2,H3-506,142,142,75,"CI2095(75), TR3143(67)",1.0
2025-12-17,13g00,CS2,H3-201,142,136,75,"TR3143(38), CI2095(33), CO2003(16), CI1003(14), CO1003(12), EE1007(12), ME2123(7), CH2013(3), IM3087(1)",0.9577464788732394
2025-12-17,15g30,CS1,B5-GD,130,35,130,CH2045(35),0.2692307692307692
2025-12-17,15g30,CS2,H6-GD,250,48,250,CH2045(48),0.192
2025-12-18,07g00,CS1,B5-GD,130,130,130,SP1039(130),1.0
2025-12-18,07g00,CS1,B4-505,120,120,63,"SP1039(63), ME1021(29), MA5023(22), CI4193(6)",1.0
2025-12-18,07g00,CS1,B4-406,108,85,57,"SP1039(57), EE5015(14), CI4193(10), LA1027(4)",0.7870370370370371
2025-12-18,07g00,CS1,C6-102,100,50,50,SP1039(50),0.5
2025-12-18,07g00,CS1,C6-103,100,50,50,SP1039(50),0.5
2025-12-18,07g00,CS1,B1-208,84,44,44,SP1039(44),0.5238095238095238
2025-12-18,07g00,CS1,B1-306,84,44,44,SP1039(44),0.5238095238095238
2025-12-18,07g00,CS1,B4-502,80,42,42,SP1039(42),0.525
2025-12-18,07g00,CS1,B4-501,80,20,42,SP1039(20),0.25
2025-12-18,07g00,CS2,H6-GD,250,250,250,SP1039(250),1.0
2025-12-18,07g00,CS2,H2-201,156,156,82,"SP1039(82), GE1027(74)",1.0
2025-12-18,07g00,CS2,H2-306,156,156,82,"SP1039(82), ME2059(32), IU4021(30), GE1027(12)",1.0
2025-12-18,07g00,CS2,H2-401,156,156,82,"SP1039(82), IM3035(61), ME2059(13)",1.0
2025-12-18,07g00,CS2,H2-406,156,156,82,"SP1039(82), CI2159(74)",1.0
2025-12-18,07g00,CS2,H2-301,156,128,82,"SP1039(82), ME4083(22), GE1027(15), CI2159(9)",0.8205128205128205
2025-12-18,07g00,CS2,H2-206,156,82,82,SP1039(82),0.5256410256410257
2025-12-18,07g00,CS2,H6-811,150,79,79,SP1039(79),0.5266666666666666
2025-12-18,07g00,CS2,H6-308,144,76,76,SP1039(76),0.5277777777777778
2025-12-18,07g00,CS2,H3-306,142,75,75,SP1039(75),0.528169014084507
2025-12-18,07g00,CS2,H3-401,142,75,75,SP1039(75),0.528169014084507
2025-12-18,07g00,CS2,H3-406,142,75,75,SP1039(75),0.528169014084507
2025-12-18,07g00,CS2,H3-501,142,75,75,SP1039(75),0.528169014084507
2025-12-18,07g00,CS2,H3-506,142,75,75,SP1039(75),0.528169014084507
2025-12-18,07g00,CS2,H3-301,142,44,75,SP1039(44),0.30985915492957744
2025-12-18,09g30,CS1,B5-GD,130,129,130,"IM1033(128), LA3019(1)",0.9923076923076923
2025-12-18,09g30,CS2,H6-GD,250,250,250,"IM1033(169), PH1005(81)",1.0
2025-12-18,09g30,CS2,H2-201,156,14,82,PH1005(14),0.08974358974358974
2025-12-18,13g00,CS1,B5-GD,130,130,130,CO2007(130),1.0
2025-12-18,13g00,CS1,B4-505,120,120,63,"CO2007(63), EE2033(57)",1.0
2025-12-18,13g00,CS1,B4-406,108,108,57,"CO2007(57), EE2401(51)",1.0
2025-12-18,13g00,CS1,C6-102,100,100,50,"EE2033(50), EE2401(50)",1.0
2025-12-18,13g00,CS1,C6-103,100,100,50,"CO2007(50), EE2033(50)",1.0
2025-12-18,13g00,CS1,B1-208,84,84,44,"CO2007(44), EE2401(40)",1.0
2025-12-18,13g00,CS1,B1-306,84,84,44,"EE2033(44), CI1007(40)",1.0
2025-12-18,13g00,CS1,B4-305,80,80,42,"CO2007(42), EE2033(34), TR1003(4)",1.0
2025-12-18,13g00,CS1,B4-501,80,80,42,"EE2033(42), TR1003(38)",1.0
2025-12-18,13g00,CS1,B4-502,80,80,42,"CO2007(42), EE2401(38)",1.0
2025-12-18,13g00,CS1,B6-306,80,80,42,"ME3009(42), CI1007(38)",1.0
2025-12-18,13g00,CS1,C4-301,80,80,42,"TR1003(28), ME3009(25), AS2059(22), CH3327(5)",1.0
2025-12-18,13g00,CS1,C4-502,80,80,42,"ME4021(42), EE2401(38)",1.0
2025-12-18,13g00,CS1,C4-304,80,63,42,"CO3137(20), CH3327(16), CI1007(11), EE2401(8), ME4021(7), CO2007(1)",0.7875
2025-12-18,13g00,CS2,H6-GD,250,250,250,EE2033(250),1.0
2025-12-18,13g00,CS2,H2-201,156,156,82,"EE2033(82), CI1007(74)",1.0
2025-12-18,13g00,CS2,H2-206,156,156,82,"CI1007(82), CO2007(74)",1.0
2025-12-18,13g00,CS2,H2-301,156,156,82,"CO2007(82), EE2033(74)",1.0
2025-12-18,13g00,CS2,H2-306,156,156,82,"EE2033(82), CI1007(74)",1.0
2025-12-18,13g00,CS2,H2-401,156,156,82,"CI1007(82), CO2007(74)",1.0
2025-12-18,13g00,CS2,H2-406,156,156,82,"EE2033(82), CO2007(74)",1.0
2025-12-18,13g00,CS2,H6-811,150,150,79,"EE2033(79), ME4021(71)",1.0
2025-12-18,13g00,CS2,H6-308,144,144,76,"TR1003(76), CI1007(68)",1.0
2025-12-18,13g00,CS2,H3-401,142,142,75,"TR1003(58), AS2059(41), CI1003(30), CO3137(13)",1.0
2025-12-18,13g00,CS2,H3-406,142,142,75,"ME3009(75), CI1007(66), TR1003(1)",1.0
2025-12-18,13g00,CS2,H3-501,142,142,75,"ME4021(75), EE2033(67)",1.0
2025-12-18,13g00,CS2,H3-506,142,142,75,"CI1003(75), CO2007(67)",1.0
2025-12-18,13g00,CS2,H3-306,142,83,75,"CO2007(26), EE2033(15), CO3137(14), CH3327(12), ME4021(11), ME3009(5)",0.5845070422535211
2025-12-18,15g30,CS1,B5-GD,130,103,130,"CO3065(57), CI4131(46)",0.7923076923076923
2025-12-18,15g30,CS2,H6-GD,250,187,250,"CO3065(119), CI1003(68)",0.748
2025-12-19,07g00,CS1,B5-GD,130,130,130,"IM3063(97), ME2141(33)",1.0
2025-12-19,07g00,CS1,B4-505,120,120,63,"ME2141(40), MA5015(27), AS2039(22), EE3015(22), CH4113(9)",1.0
2025-12-19,07g00,CS1,B4-406,108,40,57,"AS3169(14), MA2039(11), CH4113(10), GE2059(5)",0.37037037037037035
2025-12-19,07g00,CS2,H6-GD,250,250,250,EE3015(250),1.0
2025-12-19,07g00,CS2,H2-201,156,156,82,"IM3063(82), ME2141(74)",1.0
2025-12-19,07g00,CS2,H2-206,156,156,82,"MA4069(41), AS2039(35), IU3061(35), GE2059(32), EN3023(13)",1.0
2025-12-19,07g00,CS2,H2-301,156,156,82,"ME2161(53), AS3169(51), EE3015(45), AS2039(7)",1.0
2025-12-19,07g00,CS2,H2-306,156,156,82,"EE3057(60), GE3105(60), IM3063(36)",1.0
2025-12-19,07g00,CS2,H2-401,156,156,82,"EE3205(82), CI3269(74)",1.0
2025-12-19,07g00,CS2,H2-406,156,156,82,"IM3063(82), ME2141(74)",1.0
2025-12-19,07g00,CS2,H6-811,150,150,79,"ME2141(30), CH4113(29), IM3063(24), TR4001(24), CI3251(22), MA3103(18), EN3023(3)",1.0
2025-12-19,07g00,CS2,H6-308,144,28,76,"EN3023(14), EE3205(8), CI3269(6)",0.19444444444444445
2025-12-19,09g30,CS1,B5-GD,130,130,130,SP1031(130),1.0
2025-12-19,09g30,CS1,B4-505,120,101,63,"SP1031(63), TR3137(38)",0.8416666666666667
2025-12-19,09g30,CS1,B4-406,108,57,57,SP1031(57),0.5277777777777778
2025-12-19,09g30,CS1,C6-102,100,50,50,SP1031(50),0.5
2025-12-19,09g30,CS1,C6-103,100,50,50,SP1031(50),0.5
2025-12-19,09g30,CS1,B1-208,84,44,44,SP1031(44),0.5238095238095238
2025-12-19,09g30,CS1,B1-306,84,44,44,SP1031(44),0.5238095238095238
2025-12-19,09g30,CS1,B1-311,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,B4-305,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,B4-306,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,B4-501,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,B4-502,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,B6-306,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C4-301,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C4-304,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C4-402,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C4-403,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C4-502,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C5-303,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C5-401,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C5-403,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C5-502,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C6-402,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C6-403,80,42,42,SP1031(42),0.525
2025-12-19,09g30,CS1,C6-401,80,19,42,SP1031(19),0.2375
2025-12-19,09g30,CS2,H6-GD,250,250,250,SP1031(250),1.0
2025-12-19,09g30,CS2,H2-201,156,156,82,"SP1031(82), TR3137(49), EE3099(25)",1.0
2025-12-19,09g30,CS2,H2-406,156,105,82,"SP1031(82), EE3099(23)",0.6730769230769231
2025-12-19,09g30,CS2,H2-206,156,82,82,SP1031(82),0.5256410256410257
2025-12-19,09g30,CS2,H2-301,156,82,82,SP1031(82),0.5256410256410257
2025-12-19,09g30,CS2,H2-306,156,82,82,SP1031(82),0.5256410256410257
2025-12-19,09g30,CS2,H2-401,156,82,82,SP1031(82),0.5256410256410257
2025-12-19,09g30,CS2,H6-811,150,79,79,SP1031(79),0.5266666666666666
2025-12-19,09g30,CS2,H6-308,144,76,76,SP1031(76),0.5277777777777778
2025-12-19,09g30,CS2,H3-201,142,75,75,SP1031(75),0.528169014084507
2025-12-19,09g30,CS2,H3-301,142,75,75,SP1031(75),0.528169014084507
2025-12-19,09g30,CS2,H3-306,142,75,75,SP1031(75),0.528169014084507
2025-12-19,09g30,CS2,H3-401,142,75,75,SP1031(75),0.528169014084507
2025-12-19,09g30,CS2,H3-406,142,75,75,SP1031(75),0.528169014084507
2025-12-19,09g30,CS2,H3-501,142,75,75,SP1031(75),0.528169014084507
2025-12-19,09g30,CS2,H3-506,142,75,75,SP1031(75),0.528169014084507
2025-12-19,09g30,CS2,H1-101,138,73,73,SP1031(73),0.5289855072463768
2025-12-19,09g30,CS2,H1-104,138,73,73,SP1031(73),0.5289855072463768
2025-12-19,09g30,CS2,H1-307,135,71,71,SP1031(71),0.5259259259259259
2025-12-19,09g30,CS2,H2-207,135,71,71,SP1031(71),0.5259259259259259
2025-12-19,09g30,CS2,H6-311,135,71,71,SP1031(71),0.5259259259259259
2025-12-19,09g30,CS2,H6-305,129,21,68,SP1031(21),0.16279069767441862
2025-12-19,13g00,CS1,B5-GD,130,130,130,CH2051(130),1.0
2025-12-19,13g00,CS1,B4-505,120,120,63,"ME2009(63), EE2021(57)",1.0
2025-12-19,13g00,CS1,B4-406,108,108,57,"ME2009(57), IM2017(51)",1.0
2025-12-19,13g00,CS1,C6-102,100,100,50,"CO3053(50), ME2009(50)",1.0
2025-12-19,13g00,CS1,C6-103,100,100,50,"EE2021(50), IM2017(50)",1.0
2025-12-19,13g00,CS1,B1-208,84,84,44,"CH2051(44), EE2021(40)",1.0
2025-12-19,13g00,CS1,B1-306,84,84,44,"CI2133(32), TR3145(31), CI1033(18), IM2017(3)",1.0
2025-12-19,13g00,CS1,B4-502,80,40,42,"ME2009(11), IM2017(9), CH2051(8), CO3053(8), EE2021(4)",0.5
2025-12-19,13g00,CS2,H6-GD,250,250,250,EE2021(250),1.0
2025-12-19,13g00,CS2,H2-201,156,156,82,"ME2009(82), CI2133(74)",1.0
2025-12-19,13g00,CS2,H2-206,156,156,82,"CH2051(82), CI2133(74)",1.0
