F_MAMH,F_TENPHMOI,NGAYTHI,GIOTHI_BD,COSO,F_SOLUONG,SUC_CHUA,KEY_CA
SP1039,H6-201,46009,07g00,2,40,120,18/12/2025_07g00_2
SP1039,H6-205,46009,07g00,2,40,117,18/12/2025_07g00_2
SP1039,H6-206,46009,07g00,2,40,80,18/12/2025_07g00_2
SP1039,H6-208,46009,07g00,2,40,117,18/12/2025_07g00_2
SP1039,H6-210,46009,07g00,2,39,80,18/12/2025_07g00_2
SP1039,H6-211,46009,07g00,2,40,126,18/12/2025_07g00_2
SP1039,H6-212,46009,07g00,2,40,80,18/12/2025_07g00_2
SP1039,H6-213,46009,07g00,2,40,80,18/12/2025_07g00_2
SP1039,H6-214,46009,07g00,2,40,80,18/12/2025_07g00_2
SP1039,H6-305,46009,07g00,2,40,129,18/12/2025_07g00_2
SP1039,H6-306,46009,07g00,2,40,80,18/12/2025_07g00_2
SP1039,H6-308,46009,07g00,2,40,144,18/12/2025_07g00_2
SP1039,H6-310,46009,07g00,2,39,80,18/12/2025_07g00_2
SP1039,H6-311,46009,07g00,2,40,135,18/12/2025_07g00_2
SP1039,H6-312,46009,07g00,2,39,80,18/12/2025_07g00_2
SP1039,H6-313,46009,07g00,2,39,80,18/12/2025_07g00_2
SP1039,H6-405,46009,07g00,2,40,120,18/12/2025_07g00_2
SP1039,H6-411,46009,07g00,2,38,80,18/12/2025_07g00_2
SP1039,H6-412,46009,07g00,2,40,123,18/12/2025_07g00_2
SP1039,H6-413,46009,07g00,2,36,80,18/12/2025_07g00_2
SP1039,H6-504,46009,07g00,2,40,106,18/12/2025_07g00_2
SP1039,H6-506,46009,07g00,2,39,105,18/12/2025_07g00_2
SP1039,H6-510,46009,07g00,2,39,102,18/12/2025_07g00_2
SP1039,H6-512,46009,07g00,2,40,105,18/12/2025_07g00_2
SP1039,H6-514,46009,07g00,2,40,108,18/12/2025_07g00_2
SP1039,H6-516,46009,07g00,2,40,114,18/12/2025_07g00_2
SP1039,H6-802,46009,07g00,2,48,120,18/12/2025_07g00_2
SP1039,H6-810,46009,07g00,2,40,120,18/12/2025_07g00_2
SP1039,H6-811,46009,07g00,2,40,150,18/12/2025_07g00_2
IM1033,H6-205,46009,09g30,2,45,117,18/12/2025_09g30_2
IM1033,H6-206,46009,09g30,2,40,80,18/12/2025_09g30_2
IM1033,H6-208,46009,09g30,2,44,117,18/12/2025_09g30_2
IM1033,H6-210,46009,09g30,2,40,80,18/12/2025_09g30_2
PH1005,H6-109,46009,09g30,2,40,80,18/12/2025_09g30_2
PH1005,H6-110,46009,09g30,2,36,80,18/12/2025_09g30_2
PH1005,H6-112,46009,09g30,2,19,80,18/12/2025_09g30_2
AS2059,H2-302,46009,13g00,2,41,117,18/12/2025_13g00_2
CI1003,H6-603,46009,13g00,2,35,100,18/12/2025_13g00_2
CI1003,H6-604,46009,13g00,2,35,100,18/12/2025_13g00_2
CI1003,H6-707,46009,13g00,2,35,100,18/12/2025_13g00_2
CI1007,H6-308,46009,13g00,2,41,144,18/12/2025_13g00_2
CI1007,H6-411,46009,13g00,2,34,80,18/12/2025_13g00_2
CI1007,H6-412,46009,13g00,2,40,123,18/12/2025_13g00_2
CI1007,H6-413,46009,13g00,2,22,80,18/12/2025_13g00_2
CI1007,H6-504,46009,13g00,2,40,106,18/12/2025_13g00_2
CI1007,H6-506,46009,13g00,2,40,105,18/12/2025_13g00_2
CI1007,H6-510,46009,13g00,2,34,102,18/12/2025_13g00_2
CI1007,H6-512,46009,13g00,2,34,105,18/12/2025_13g00_2
CI1007,H6-514,46009,13g00,2,40,108,18/12/2025_13g00_2
CI1007,H6-516,46009,13g00,2,40,114,18/12/2025_13g00_2
CI1007,H6-802,46009,13g00,2,41,120,18/12/2025_13g00_2
CI1007,H6-810,46009,13g00,2,40,120,18/12/2025_13g00_2
CO2007,H3-201,46009,13g00,2,40,142,18/12/2025_13g00_2
CO2007,H3-303,46009,13g00,2,40,88,18/12/2025_13g00_2
CO2007,H3-304,46009,13g00,2,39,88,18/12/2025_13g00_2
CO2007,H3-306,46009,13g00,2,40,142,18/12/2025_13g00_2
CO2007,H3-401,46009,13g00,2,40,142,18/12/2025_13g00_2
CO2007,H3-403,46009,13g00,2,40,88,18/12/2025_13g00_2
CO2007,H3-404,46009,13g00,2,39,88,18/12/2025_13g00_2
CO2007,H3-406,46009,13g00,2,40,142,18/12/2025_13g00_2
CO2007,H3-501,46009,13g00,2,40,142,18/12/2025_13g00_2
CO2007,H3-504,46009,13g00,2,39,88,18/12/2025_13g00_2
CO3137,H2-305,46009,13g00,2,27,63,18/12/2025_13g00_2
CH3327,H2-402,46009,13g00,2,12,63,18/12/2025_13g00_2
EE2033,H6-109,46009,13g00,2,40,80,18/12/2025_13g00_2
EE2033,H6-110,46009,13g00,2,40,80,18/12/2025_13g00_2
EE2033,H6-112,46009,13g00,2,40,80,18/12/2025_13g00_2
EE2033,H6-113,46009,13g00,2,40,129,18/12/2025_13g00_2
EE2033,H6-201,46009,13g00,2,40,120,18/12/2025_13g00_2
EE2033,H6-205,46009,13g00,2,40,117,18/12/2025_13g00_2
EE2033,H6-206,46009,13g00,2,40,80,18/12/2025_13g00_2
EE2033,H6-208,46009,13g00,2,40,117,18/12/2025_13g00_2
EE2033,H6-210,46009,13g00,2,40,80,18/12/2025_13g00_2
EE2033,H6-211,46009,13g00,2,40,126,18/12/2025_13g00_2
EE2033,H6-212,46009,13g00,2,40,80,18/12/2025_13g00_2
EE2033,H6-213,46009,13g00,2,40,80,18/12/2025_13g00_2
EE2033,H6-214,46009,13g00,2,40,80,18/12/2025_13g00_2
EE2033,H6-305,46009,13g00,2,40,129,18/12/2025_13g00_2
EE2033,H6-306,46009,13g00,2,40,80,18/12/2025_13g00_2
EE2033,H6-310,46009,13g00,2,33,80,18/12/2025_13g00_2
EE2033,H6-311,46009,13g00,2,40,135,18/12/2025_13g00_2
EE2033,H6-312,46009,13g00,2,31,80,18/12/2025_13g00_2
EE2033,H6-313,46009,13g00,2,27,80,18/12/2025_13g00_2
ME3009,H6-414,46009,13g00,2,40,80,18/12/2025_13g00_2
ME3009,H6-415,46009,13g00,2,40,80,18/12/2025_13g00_2
ME4021,H2-202,46009,13g00,2,39,117,18/12/2025_13g00_2
ME4021,H2-205,46009,13g00,2,33,117,18/12/2025_13g00_2
ME4021,H2-206,46009,13g00,2,45,156,18/12/2025_13g00_2
ME4021,H2-207,46009,13g00,2,40,135,18/12/2025_13g00_2
TR1003,H2-304,46009,13g00,2,40,93,18/12/2025_13g00_2
TR1003,H2-306,46009,13g00,2,55,156,18/12/2025_13g00_2
TR1003,H2-307,46009,13g00,2,40,117,18/12/2025_13g00_2
CI1003,H6-603,46009,15g30,2,35,100,18/12/2025_15g30_2
CI1003,H6-604,46009,15g30,2,33,100,18/12/2025_15g30_2
CO3065,H6-110,46009,15g30,2,39,80,18/12/2025_15g30_2
CO3065,H6-112,46009,15g30,2,40,80,18/12/2025_15g30_2
CO3065,H6-113,46009,15g30,2,40,129,18/12/2025_15g30_2
AS2039,H6-514,46010,07g00,2,42,108,19/12/2025_07g00_2
AS3169,H6-516,46010,07g00,2,51,114,19/12/2025_07g00_2
CI3251,H1-104,46010,07g00,2,22,138,19/12/2025_07g00_2
CI3269,H6-308,46010,07g00,2,40,144,19/12/2025_07g00_2
CI3269,H6-313,46010,07g00,2,40,80,19/12/2025_07g00_2
CH4113,H1-102,46010,07g00,2,29,93,19/12/2025_07g00_2
EE3015,H6-109,46010,07g00,2,36,80,19/12/2025_07g00_2
EE3015,H6-110,46010,07g00,2,35,80,19/12/2025_07g00_2
EE3015,H6-112,46010,07g00,2,26,80,19/12/2025_07g00_2
EE3015,H6-113,46010,07g00,2,40,129,19/12/2025_07g00_2
EE3015,H6-205,46010,07g00,2,40,117,19/12/2025_07g00_2
EE3015,H6-206,46010,07g00,2,38,80,19/12/2025_07g00_2
EE3015,H6-208,46010,07g00,2,40,117,19/12/2025_07g00_2
EE3015,H6-210,46010,07g00,2,40,80,19/12/2025_07g00_2
EE3057,H6-504,46010,07g00,2,40,106,19/12/2025_07g00_2
EE3057,H6-506,46010,07g00,2,20,105,19/12/2025_07g00_2
EE3205,H6-311,46010,07g00,2,48,135,19/12/2025_07g00_2
EE3205,H6-312,46010,07g00,2,42,80,19/12/2025_07g00_2
EN3023,H1-101,46010,07g00,2,30,138,19/12/2025_07g00_2
GE2059,H6-810,46010,07g00,2,32,120,19/12/2025_07g00_2
GE3105,H6-510,46010,07g00,2,20,102,19/12/2025_07g00_2
GE3105,H6-512,46010,07g00,2,40,105,19/12/2025_07g00_2
IM3063,H6-211,46010,07g00,2,40,126,19/12/2025_07g00_2
IM3063,H6-212,46010,07g00,2,40,80,19/12/2025_07g00_2
IM3063,H6-213,46010,07g00,2,34,80,19/12/2025_07g00_2
IM3063,H6-214,46010,07g00,2,30,80,19/12/2025_07g00_2
IM3063,H6-305,46010,07g00,2,40,129,19/12/2025_07g00_2
IM3063,H6-306,46010,07g00,2,40,80,19/12/2025_07g00_2
IU3061,H6-802,46010,07g00,2,35,120,19/12/2025_07g00_2
MA3103,H1-310,46010,07g00,2,18,66,19/12/2025_07g00_2
MA4069,H6-405,46010,07g00,2,41,120,19/12/2025_07g00_2
ME2141,H6-411,46010,07g00,2,40,80,19/12/2025_07g00_2
ME2141,H6-412,46010,07g00,2,40,123,19/12/2025_07g00_2
ME2141,H6-413,46010,07g00,2,39,80,19/12/2025_07g00_2
ME2141,H6-414,46010,07g00,2,36,80,19/12/2025_07g00_2
ME2141,H6-415,46010,07g00,2,23,80,19/12/2025_07g00_2
ME2161,H6-201,46010,07g00,2,53,120,19/12/2025_07g00_2
TR4001,H1-103,46010,07g00,2,24,90,19/12/2025_07g00_2
EE3099,H1-104,46010,09g30,2,48,138,19/12/2025_09g30_2
SP1031,H1-106,46010,09g30,2,35,66,19/12/2025_09g30_2
SP1031,H2-202,46010,09g30,2,40,117,19/12/2025_09g30_2
SP1031,H2-205,46010,09g30,2,40,117,19/12/2025_09g30_2
SP1031,H2-207,46010,09g30,2,40,135,19/12/2025_09g30_2
SP1031,H2-302,46010,09g30,2,40,117,19/12/2025_09g30_2
SP1031,H2-304,46010,09g30,2,40,93,19/12/2025_09g30_2
SP1031,H2-305,46010,09g30,2,34,63,19/12/2025_09g30_2
SP1031,H2-307,46010,09g30,2,40,117,19/12/2025_09g30_2
SP1031,H2-402,46010,09g30,2,33,63,19/12/2025_09g30_2
SP1031,H2-403,46010,09g30,2,40,93,19/12/2025_09g30_2
SP1031,H2-404,46010,09g30,2,40,93,19/12/2025_09g30_2
SP1031,H2-405,46010,09g30,2,27,63,19/12/2025_09g30_2
SP1031,H2-406,46010,09g30,2,40,156,19/12/2025_09g30_2
SP1031,H2-407,46010,09g30,2,40,84,19/12/2025_09g30_2
SP1031,H6-109,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-110,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-112,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-113,46010,09g30,2,40,129,19/12/2025_09g30_2
SP1031,H6-205,46010,09g30,2,40,117,19/12/2025_09g30_2
SP1031,H6-206,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-208,46010,09g30,2,40,117,19/12/2025_09g30_2
SP1031,H6-210,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-211,46010,09g30,2,40,126,19/12/2025_09g30_2
SP1031,H6-213,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-214,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-305,46010,09g30,2,40,129,19/12/2025_09g30_2
SP1031,H6-306,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-308,46010,09g30,2,40,144,19/12/2025_09g30_2
SP1031,H6-310,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-311,46010,09g30,2,40,135,19/12/2025_09g30_2
SP1031,H6-312,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-313,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-405,46010,09g30,2,40,120,19/12/2025_09g30_2
SP1031,H6-411,46010,09g30,2,40,80,19/12/2025_09g30_2
SP1031,H6-412,46010,09g30,2,40,123,19/12/2025_09g30_2
SP1031,H6-413,46010,09g30,2,39,80,19/12/2025_09g30_2
SP1031,H6-414,46010,09g30,2,39,80,19/12/2025_09g30_2
SP1031,H6-415,46010,09g30,2,39,80,19/12/2025_09g30_2
SP1031,H6-504,46010,09g30,2,40,106,19/12/2025_09g30_2
SP1031,H6-506,46010,09g30,2,40,105,19/12/2025_09g30_2
SP1031,H6-510,46010,09g30,2,40,102,19/12/2025_09g30_2
SP1031,H6-512,46010,09g30,2,40,105,19/12/2025_09g30_2
SP1031,H6-514,46010,09g30,2,40,108,19/12/2025_09g30_2
SP1031,H6-516,46010,09g30,2,40,114,19/12/2025_09g30_2
SP1031,H6-802,46010,09g30,2,39,120,19/12/2025_09g30_2
SP1031,H6-810,46010,09g30,2,37,120,19/12/2025_09g30_2
TR3137,H1-101,46010,09g30,2,49,138,19/12/2025_09g30_2
CI1033,H6-603,46010,13g00,2,35,100,19/12/2025_13g00_2
CI1033,H6-604,46010,13g00,2,35,100,19/12/2025_13g00_2
CI1033,H6-708,46010,13g00,2,11,100,19/12/2025_13g00_2
CI2133,H1-104,46010,13g00,2,41,138,19/12/2025_13g00_2
CI2133,H6-214,46010,13g00,2,39,80,19/12/2025_13g00_2
CI2133,H6-504,46010,13g00,2,41,106,19/12/2025_13g00_2
CI2133,H6-506,46010,13g00,2,41,105,19/12/2025_13g00_2
CI2133,H6-510,46010,13g00,2,39,102,19/12/2025_13g00_2
CI2133,H6-512,46010,13g00,2,40,105,19/12/2025_13g00_2
CI2133,H6-516,46010,13g00,2,44,114,19/12/2025_13g00_2
CO3053,H2-401,46010,13g00,2,40,156,19/12/2025_13g00_2
CO3053,H2-402,46010,13g00,2,18,63,19/12/2025_13g00_2
CO3053,H2-403,46010,13g00,2,40,93,19/12/2025_13g00_2
CO3053,H2-404,46010,13g00,2,40,93,19/12/2025_13g00_2
CO3053,H2-406,46010,13g00,2,40,156,19/12/2025_13g00_2
CO3053,H2-407,46010,13g00,2,38,84,19/12/2025_13g00_2
CH2051,H2-205,46010,13g00,2,37,117,19/12/2025_13g00_2
CH2051,H2-207,46010,13g00,2,40,135,19/12/2025_13g00_2
CH2051,H2-302,46010,13g00,2,40,117,19/12/2025_13g00_2
CH2051,H2-304,46010,13g00,2,40,93,19/12/2025_13g00_2
CH2051,H2-305,46010,13g00,2,30,63,19/12/2025_13g00_2
CH2051,H2-307,46010,13g00,2,40,117,19/12/2025_13g00_2
EE2021,H6-109,46010,13g00,2,40,80,19/12/2025_13g00_2
EE2021,H6-110,46010,13g00,2,32,80,19/12/2025_13g00_2
EE2021,H6-112,46010,13g00,2,32,80,19/12/2025_13g00_2
EE2021,H6-113,46010,13g00,2,40,129,19/12/2025_13g00_2
EE2021,H6-201,46010,13g00,2,40,120,19/12/2025_13g00_2
EE2021,H6-205,46010,13g00,2,40,117,19/12/2025_13g00_2
EE2021,H6-206,46010,13g00,2,31,80,19/12/2025_13g00_2
EE2021,H6-208,46010,13g00,2,40,117,19/12/2025_13g00_2
EE2021,H6-210,46010,13g00,2,31,80,19/12/2025_13g00_2
EE2021,H6-211,46010,13g00,2,40,126,19/12/2025_13g00_2
EE2021,H6-212,46010,13g00,2,31,80,19/12/2025_13g00_2
EE2021,H6-213,46010,13g00,2,20,80,19/12/2025_13g00_2
EE3041,H1-101,46010,13g00,2,40,138,19/12/2025_13g00_2
EE3041,H1-103,46010,13g00,2,18,90,19/12/2025_13g00_2
IM2017,H2-202,46010,13g00,2,40,117,19/12/2025_13g00_2
IM2017,H6-802,46010,13g00,2,40,120,19/12/2025_13g00_2
IM2017,H6-810,46010,13g00,2,38,120,19/12/2025_13g00_2
IM2017,H6-811,46010,13g00,2,40,150,19/12/2025_13g00_2
ME2009,H6-306,46010,13g00,2,40,80,19/12/2025_13g00_2
ME2009,H6-308,46010,13g00,2,40,144,19/12/2025_13g00_2
ME2009,H6-310,46010,13g00,2,40,80,19/12/2025_13g00_2
ME2009,H6-312,46010,13g00,2,39,80,19/12/2025_13g00_2
ME2009,H6-313,46010,13g00,2,35,80,19/12/2025_13g00_2
ME2009,H6-405,46010,13g00,2,40,120,19/12/2025_13g00_2
ME2009,H6-412,46010,13g00,2,40,123,19/12/2025_13g00_2
ME2009,H6-413,46010,13g00,2,32,80,19/12/2025_13g00_2
ME2009,H6-414,46010,13g00,2,28,80,19/12/2025_13g00_2
ME2009,H6-415,46010,13g00,2,25,80,19/12/2025_13g00_2
TR3145,H3-301,46010,13g00,2,41,142,19/12/2025_13g00_2
TR3145,H3-303,46010,13g00,2,40,88,19/12/2025_13g00_2
TR3145,H3-304,46010,13g00,2,38,88,19/12/2025_13g00_2
TR3145,H3-305,46010,13g00,2,19,68,19/12/2025_13g00_2
TR3145,H3-306,46010,13g00,2,45,142,19/12/2025_13g00_2
CO3015,H6-109,46010,15g30,2,40,80,19/12/2025_15g30_2
CO3015,H6-110,46010,15g30,2,40,80,19/12/2025_15g30_2
CO3015,H6-112,46010,15g30,2,37,80,19/12/2025_15g30_2
CO3015,H6-113,46010,15g30,2,40,129,19/12/2025_15g30_2
LA1041,H6-113,46011,07g00,2,28,129,20/12/2025_07g00_2
LA1057,H6-112,46011,07g00,2,38,80,20/12/2025_07g00_2
LA1043,H6-112,46011,09g30,2,25,80,20/12/2025_09g30_2
LA1043,H6-113,46011,09g30,2,25,129,20/12/2025_09g30_2
CI2139,H3-301,46013,07g00,2,45,142,22/12/2025_07g00_2
CI2139,H3-303,46013,07g00,2,40,88,22/12/2025_07g00_2
CI2139,H3-304,46013,07g00,2,40,88,22/12/2025_07g00_2
CI2139,H3-306,46013,07g00,2,48,142,22/12/2025_07g00_2
CI2139,H3-401,46013,07g00,2,46,142,22/12/2025_07g00_2
CI2139,H3-403,46013,07g00,2,40,88,22/12/2025_07g00_2
IM3021,H3-501,46013,07g00,2,47,142,22/12/2025_07g00_2
IM3021,H3-502,46013,07g00,2,20,68,22/12/2025_07g00_2
IM3021,H3-503,46013,07g00,2,40,88,22/12/2025_07g00_2
IM3021,H3-504,46013,07g00,2,38,88,22/12/2025_07g00_2
PH1003,H2-201,46013,07g00,2,40,156,22/12/2025_07g00_2
PH1003,H2-202,46013,07g00,2,40,117,22/12/2025_07g00_2
PH1003,H2-205,46013,07g00,2,40,117,22/12/2025_07g00_2
PH1003,H2-206,46013,07g00,2,40,156,22/12/2025_07g00_2
PH1003,H2-207,46013,07g00,2,40,135,22/12/2025_07g00_2
PH1003,H2-301,46013,07g00,2,40,156,22/12/2025_07g00_2
PH1003,H2-302,46013,07g00,2,40,117,22/12/2025_07g00_2
PH1003,H2-304,46013,07g00,2,40,93,22/12/2025_07g00_2
PH1003,H2-306,46013,07g00,2,40,156,22/12/2025_07g00_2
PH1003,H2-307,46013,07g00,2,40,117,22/12/2025_07g00_2
PH1003,H2-401,46013,07g00,2,40,156,22/12/2025_07g00_2
PH1003,H2-403,46013,07g00,2,40,93,22/12/2025_07g00_2
PH1003,H2-404,46013,07g00,2,40,93,22/12/2025_07g00_2
PH1003,H2-406,46013,07g00,2,40,156,22/12/2025_07g00_2
PH1003,H2-407,46013,07g00,2,40,84,22/12/2025_07g00_2
PH1003,H6-109,46013,07g00,2,40,80,22/12/2025_07g00_2
PH1003,H6-110,46013,07g00,2,40,80,22/12/2025_07g00_2
PH1003,H6-112,46013,07g00,2,40,80,22/12/2025_07g00_2
PH1003,H6-113,46013,07g00,2,40,129,22/12/2025_07g00_2
PH1003,H6-201,46013,07g00,2,42,120,22/12/2025_07g00_2
PH1003,H6-205,46013,07g00,2,40,117,22/12/2025_07g00_2
PH1003,H6-206,46013,07g00,2,40,80,22/12/2025_07g00_2
PH1003,H6-208,46013,07g00,2,40,117,22/12/2025_07g00_2
PH1003,H6-210,46013,07g00,2,40,80,22/12/2025_07g00_2
PH1003,H6-211,46013,07g00,2,40,126,22/12/2025_07g00_2
PH1003,H6-212,46013,07g00,2,40,80,22/12/2025_07g00_2
PH1003,H6-213,46013,07g00,2,39,80,22/12/2025_07g00_2
PH1003,H6-214,46013,07g00,2,40,80,22/12/2025_07g00_2
PH1003,H6-305,46013,07g00,2,40,129,22/12/2025_07g00_2
PH1003,H6-306,46013,07g00,2,40,80,22/12/2025_07g00_2
PH1003,H6-308,46013,07g00,2,40,144,22/12/2025_07g00_2
PH1003,H6-310,46013,07g00,2,39,80,22/12/2025_07g00_2
PH1003,H6-311,46013,07g00,2,42,135,22/12/2025_07g00_2
PH1003,H6-312,46013,07g00,2,39,80,22/12/2025_07g00_2
PH1003,H6-313,46013,07g00,2,37,80,22/12/2025_07g00_2
PH1003,H6-405,46013,07g00,2,40,120,22/12/2025_07g00_2
PH1003,H6-411,46013,07g00,2,37,80,22/12/2025_07g00_2
PH1003,H6-412,46013,07g00,2,44,123,22/12/2025_07g00_2
PH1003,H6-413,46013,07g00,2,35,80,22/12/2025_07g00_2
PH1003,H6-414,46013,07g00,2,32,80,22/12/2025_07g00_2
PH1003,H6-504,46013,07g00,2,40,106,22/12/2025_07g00_2
PH1003,H6-506,46013,07g00,2,40,105,22/12/2025_07g00_2
PH1003,H6-510,46013,07g00,2,40,102,22/12/2025_07g00_2
PH1003,H6-512,46013,07g00,2,40,105,22/12/2025_07g00_2
PH1003,H6-514,46013,07g00,2,40,108,22/12/2025_07g00_2
PH1003,H6-516,46013,07g00,2,40,114,22/12/2025_07g00_2
PH1003,H6-802,46013,07g00,2,45,120,22/12/2025_07g00_2
PH1003,H6-810,46013,07g00,2,49,120,22/12/2025_07g00_2
PH1003,H6-811,46013,07g00,2,53,150,22/12/2025_07g00_2
CI1003,H6-603,46013,09g30,2,35,100,22/12/2025_09g30_2
CI1003,H6-604,46013,09g30,2,12,100,22/12/2025_09g30_2
IM1003,H3-301,46013,09g30,2,52,142,22/12/2025_09g30_2
IM1003,H3-304,46013,09g30,2,40,88,22/12/2025_09g30_2
IM1003,H3-306,46013,09g30,2,49,142,22/12/2025_09g30_2
PH1003,H2-201,46013,09g30,2,46,156,22/12/2025_09g30_2
PH1003,H2-202,46013,09g30,2,46,117,22/12/2025_09g30_2
PH1003,H2-205,46013,09g30,2,45,117,22/12/2025_09g30_2
PH1003,H2-206,46013,09g30,2,43,156,22/12/2025_09g30_2
PH1003,H2-207,46013,09g30,2,43,135,22/12/2025_09g30_2
PH1003,H2-301,46013,09g30,2,40,156,22/12/2025_09g30_2
PH1003,H2-302,46013,09g30,2,40,117,22/12/2025_09g30_2
PH1003,H2-304,46013,09g30,2,40,93,22/12/2025_09g30_2
PH1003,H2-305,46013,09g30,2,10,63,22/12/2025_09g30_2
PH1003,H2-306,46013,09g30,2,40,156,22/12/2025_09g30_2
PH1003,H2-307,46013,09g30,2,39,117,22/12/2025_09g30_2
PH1003,H2-401,46013,09g30,2,40,156,22/12/2025_09g30_2
PH1003,H2-402,46013,09g30,2,29,63,22/12/2025_09g30_2
PH1003,H2-403,46013,09g30,2,40,93,22/12/2025_09g30_2
PH1003,H2-404,46013,09g30,2,40,93,22/12/2025_09g30_2
PH1003,H2-405,46013,09g30,2,28,63,22/12/2025_09g30_2
PH1003,H2-406,46013,09g30,2,40,156,22/12/2025_09g30_2
PH1003,H2-407,46013,09g30,2,40,84,22/12/2025_09g30_2
PH1003,H6-109,46013,09g30,2,40,80,22/12/2025_09g30_2
PH1003,H6-110,46013,09g30,2,40,80,22/12/2025_09g30_2
PH1003,H6-112,46013,09g30,2,40,80,22/12/2025_09g30_2
PH1003,H6-113,46013,09g30,2,40,129,22/12/2025_09g30_2
PH1003,H6-201,46013,09g30,2,40,120,22/12/2025_09g30_2
PH1003,H6-205,46013,09g30,2,40,117,22/12/2025_09g30_2
PH1003,H6-206,46013,09g30,2,40,80,22/12/2025_09g30_2
PH1003,H6-208,46013,09g30,2,40,117,22/12/2025_09g30_2
PH1003,H6-210,46013,09g30,2,39,80,22/12/2025_09g30_2
PH1003,H6-211,46013,09g30,2,40,126,22/12/2025_09g30_2
PH1003,H6-212,46013,09g30,2,39,80,22/12/2025_09g30_2
PH1003,H6-213,46013,09g30,2,39,80,22/12/2025_09g30_2
PH1003,H6-214,46013,09g30,2,39,80,22/12/2025_09g30_2
PH1003,H6-305,46013,09g30,2,40,129,22/12/2025_09g30_2
PH1003,H6-306,46013,09g30,2,39,80,22/12/2025_09g30_2
PH1003,H6-308,46013,09g30,2,40,144,22/12/2025_09g30_2
PH1003,H6-310,46013,09g30,2,39,80,22/12/2025_09g30_2
PH1003,H6-311,46013,09g30,2,40,135,22/12/2025_09g30_2
PH1003,H6-312,46013,09g30,2,40,80,22/12/2025_09g30_2
PH1003,H6-313,46013,09g30,2,40,80,22/12/2025_09g30_2
PH1003,H6-405,46013,09g30,2,39,120,22/12/2025_09g30_2
PH1003,H6-411,46013,09g30,2,32,80,22/12/2025_09g30_2
PH1003,H6-504,46013,09g30,2,40,106,22/12/2025_09g30_2
PH1003,H6-506,46013,09g30,2,40,105,22/12/2025_09g30_2
PH1003,H6-510,46013,09g30,2,39,102,22/12/2025_09g30_2
PH1003,H6-512,46013,09g30,2,40,105,22/12/2025_09g30_2
PH1003,H6-514,46013,09g30,2,40,108,22/12/2025_09g30_2
PH1003,H6-516,46013,09g30,2,40,114,22/12/2025_09g30_2
AS2071,H6-212,46013,13g00,2,40,80,22/12/2025_13g00_2
AS2071,H6-213,46013,13g00,2,39,80,22/12/2025_13g00_2
AS2071,H6-214,46013,13g00,2,27,80,22/12/2025_13g00_2
CI1069,H6-810,46013,13g00,2,18,120,22/12/2025_13g00_2
CI1069,H6-811,46013,13g00,2,37,150,22/12/2025_13g00_2
CI3301,H1-101,46013,13g00,2,15,138,22/12/2025_13g00_2
CO3045,H6-311,46013,13g00,2,40,135,22/12/2025_13g00_2
CO3045,H6-312,46013,13g00,2,40,80,22/12/2025_13g00_2
CH3021,H6-305,46013,13g00,2,44,129,22/12/2025_13g00_2
CH3021,H6-306,46013,13g00,2,40,80,22/12/2025_13g00_2
CH4051,H6-201,46013,13g00,2,40,120,22/12/2025_13g00_2
CH4051,H6-205,46013,13g00,2,40,117,22/12/2025_13g00_2
CH4051,H6-206,46013,13g00,2,40,80,22/12/2025_13g00_2
CH4051,H6-208,46013,13g00,2,47,117,22/12/2025_13g00_2
CH4051,H6-210,46013,13g00,2,30,80,22/12/2025_13g00_2
CH4051,H6-211,46013,13g00,2,49,126,22/12/2025_13g00_2
EE3027,H6-109,46013,13g00,2,37,80,22/12/2025_13g00_2
EE3071,H6-110,46013,13g00,2,40,80,22/12/2025_13g00_2
EE3071,H6-112,46013,13g00,2,40,80,22/12/2025_13g00_2
EE3071,H6-113,46013,13g00,2,40,129,22/12/2025_13g00_2
EE3203,H6-308,46013,13g00,2,44,144,22/12/2025_13g00_2
EE3203,H6-310,46013,13g00,2,36,80,22/12/2025_13g00_2
GE3219,H6-313,46013,13g00,2,34,80,22/12/2025_13g00_2
IM2031,H6-512,46013,13g00,2,24,105,22/12/2025_13g00_2
IM3029,H6-405,46013,13g00,2,39,120,22/12/2025_13g00_2
IM3029,H6-415,46013,13g00,2,19,80,22/12/2025_13g00_2
IU4025,H6-510,46013,13g00,2,27,102,22/12/2025_13g00_2
MA2013,H6-514,46013,13g00,2,26,108,22/12/2025_13g00_2
MA4091,H6-413,46013,13g00,2,40,80,22/12/2025_13g00_2
MA4091,H6-414,46013,13g00,2,19,80,22/12/2025_13g00_2
ME3015,H6-802,46013,13g00,2,52,120,22/12/2025_13g00_2
